session_id,t_ms,type,human_present,range_cm,total_phase,breath_phase,heart_phase,breath_rate,heart_rate,quality_flag
session_0005,41768,heart_rate,,,0.389,0.312,-0.011,11.000,95.000,0
session_0005,42597,target_range,,80.360,0.389,0.312,-0.011,11.000,95.000,0
session_0005,43404,0x0a38,,80.360,0.389,0.312,-0.011,11.000,95.000,0
session_0005,44210,0x0a38,,80.360,0.389,0.312,-0.011,11.000,95.000,0
session_0005,45025,0x0a38,,80.360,0.389,0.312,-0.011,11.000,95.000,0
session_0005,45859,0x0a38,,80.360,0.389,0.312,-0.011,11.000,95.000,0
session_0005,46689,0x0a38,,80.360,0.389,0.312,-0.011,11.000,95.000,0
session_0005,47513,0x0a38,,80.360,0.389,0.312,-0.011,11.000,95.000,0
session_0005,48321,0x0a38,,80.360,0.389,0.312,-0.011,11.000,95.000,0
session_0005,49122,phase,,80.360,0.025,-0.145,-0.020,11.000,95.000,0
session_0005,49946,phase,,80.360,0.268,-0.090,0.733,11.000,95.000,0
session_0005,50766,0x0a38,,80.360,0.268,-0.090,0.733,11.000,95.000,0
session_0005,51600,0x0a38,,80.360,0.268,-0.090,0.733,11.000,95.000,0
session_0005,52401,0x0a18,,80.360,0.268,-0.090,0.733,11.000,95.000,0
session_0005,53204,0x0a38,,80.360,0.268,-0.090,0.733,11.000,95.000,0
session_0005,54029,0x0a38,,80.360,0.268,-0.090,0.733,11.000,95.000,0
session_0005,54860,0x0a38,,80.360,0.268,-0.090,0.733,11.000,95.000,0
session_0005,55669,0x0a38,,80.360,0.268,-0.090,0.733,11.000,95.000,0
session_0005,56481,0x0a38,,80.360,0.268,-0.090,0.733,11.000,95.000,0
session_0005,57309,phase,,80.360,0.784,0.200,-0.147,11.000,95.000,0
session_0005,58157,0x0a38,,80.360,0.784,0.200,-0.147,11.000,95.000,0
session_0005,58970,phase,,80.360,-0.146,-0.121,-0.067,11.000,95.000,0
session_0005,59791,phase,,80.360,0.063,-0.516,-0.142,11.000,95.000,0
session_0005,60625,phase,,80.360,-0.186,-0.121,-0.169,11.000,95.000,0
session_0005,61448,phase,,80.360,0.135,0.107,-0.043,11.000,95.000,0
session_0005,62254,0x0a38,,80.360,0.135,0.107,-0.043,11.000,95.000,0
session_0005,63063,phase,,80.360,-0.484,0.185,0.142,11.000,95.000,0
session_0005,63883,breath_rate,,80.360,-0.484,0.185,0.142,15.000,95.000,0
session_0005,64704,0x0a38,,80.360,-0.484,0.185,0.142,15.000,95.000,0
session_0005,65519,0x0a38,,80.360,-0.484,0.185,0.142,15.000,95.000,0
session_0005,66346,0x0a38,,80.360,-0.484,0.185,0.142,15.000,95.000,0
session_0005,67162,0x0a38,,80.360,-0.484,0.185,0.142,15.000,95.000,0
session_0005,67971,0x0a38,,80.360,-0.484,0.185,0.142,15.000,95.000,0
session_0005,68787,0x0a38,,80.360,-0.484,0.185,0.142,15.000,95.000,0
session_0005,69604,0x0a38,,80.360,-0.484,0.185,0.142,15.000,95.000,0
session_0005,70429,0x0a38,,80.360,-0.484,0.185,0.142,15.000,95.000,0
session_0005,71264,0x0a38,,80.360,-0.484,0.185,0.142,15.000,95.000,0
session_0005,72086,0x0a38,,80.360,-0.484,0.185,0.142,15.000,95.000,0
session_0005,72921,0x0a38,,80.360,-0.484,0.185,0.142,15.000,95.000,0
session_0005,73728,0x0a38,,80.360,-0.484,0.185,0.142,15.000,95.000,0
session_0005,74539,0x0a38,,80.360,-0.484,0.185,0.142,15.000,95.000,0
session_0005,75366,0x0a38,,80.360,-0.484,0.185,0.142,15.000,95.000,0
session_0005,76169,phase,,80.360,0.115,-0.078,-0.124,15.000,95.000,0
session_0005,76971,phase,,80.360,-0.385,-0.266,-0.091,15.000,95.000,0
session_0005,77796,0x0a38,,80.360,-0.385,-0.266,-0.091,15.000,95.000,0
session_0005,78616,0x0a38,,80.360,-0.385,-0.266,-0.091,15.000,95.000,0
session_0005,79457,0x0a38,,80.360,-0.385,-0.266,-0.091,15.000,95.000,0
session_0005,80293,0x0a38,,80.360,-0.385,-0.266,-0.091,15.000,95.000,0
session_0005,81111,0x0a38,,80.360,-0.385,-0.266,-0.091,15.000,95.000,0
session_0005,81919,phase,,80.360,0.580,-0.269,0.142,15.000,95.000,0
session_0005,82733,phase,,80.360,-0.157,-0.033,-0.529,15.000,95.000,0
session_0005,83542,phase,,80.360,-0.117,-0.017,0.109,15.000,95.000,0
session_0005,84361,0x0a38,,80.360,-0.117,-0.017,0.109,15.000,95.000,0
session_0005,85179,heart_rate,,80.360,-0.117,-0.017,0.109,15.000,96.000,0
session_0005,85992,0x0a38,,80.360,-0.117,-0.017,0.109,15.000,96.000,0
session_0005,86804,breath_rate,,80.360,-0.117,-0.017,0.109,12.000,96.000,0
session_0005,87642,text,,80.360,-0.117,-0.017,0.109,12.000,96.000,0
session_0005,88471,0x0a38,,80.360,-0.117,-0.017,0.109,12.000,96.000,0
session_0005,89300,0x0a38,,80.360,-0.117,-0.017,0.109,12.000,96.000,0
session_0005,90129,target_range,,80.360,-0.117,-0.017,0.109,12.000,96.000,0
session_0005,90953,0x0a38,,80.360,-0.117,-0.017,0.109,12.000,96.000,0
session_0005,91778,0x0a38,,80.360,-0.117,-0.017,0.109,12.000,96.000,0
session_0005,92589,0x0a38,,80.360,-0.117,-0.017,0.109,12.000,96.000,0
session_0005,93411,0x0a38,,80.360,-0.117,-0.017,0.109,12.000,96.000,0
session_0005,94230,0x0a38,,80.360,-0.117,-0.017,0.109,12.000,96.000,0
session_0005,95064,phase,,80.360,-0.271,0.107,0.346,12.000,96.000,0
session_0005,95887,phase,,80.360,-0.156,0.129,0.131,12.000,96.000,0
session_0005,96714,0x0a38,,80.360,-0.156,0.129,0.131,12.000,96.000,0
session_0005,97541,phase,,80.360,0.025,0.030,0.031,12.000,96.000,0
session_0005,98372,0x0a38,,80.360,0.025,0.030,0.031,12.000,96.000,0
session_0005,99181,0x0a38,,80.360,0.025,0.030,0.031,12.000,96.000,0
session_0005,99995,0x0a38,,80.360,0.025,0.030,0.031,12.000,96.000,0
