session_id,t_ms,frame_id,radar_type,frame_len,data_len,frame_hex
radar_s005,757,6194,0x0a38,10,1,01183200010A38E700FF
radar_s005,1573,6266,0x0a38,10,1,01187A00010A38AF00FF
radar_s005,2408,6338,0x0a38,10,1,0118C200010A381700FF
radar_s005,3225,6410,0x0a38,10,1,01190A00010A38DE00FF
radar_s005,4059,6482,0x0a38,10,1,01195200010A388600FF
radar_s005,4876,6554,0x0a38,10,1,01199A00010A384E00FF
radar_s005,5689,6626,0x0a38,10,1,0119E200010A383600FF
radar_s005,6508,6698,0x0a38,10,1,011A2A00010A38FD00FF
radar_s005,7323,6771,0x0a38,10,1,011A7300010A38A400FF
radar_s005,8123,6843,0x0a38,10,1,011ABB00010A386C00FF
radar_s005,8944,6915,0x0a38,10,1,011B0300010A38D500FF
radar_s005,9763,6987,0x0a38,10,1,011B4B00010A389D00FF
radar_s005,10573,7059,0x0a38,10,1,011B9300010A384500FF
radar_s005,11399,7131,0x0a38,10,1,011BDB00010A380D00FF
radar_s005,12203,7203,0x0a38,10,1,011C2300010A38F200FF
radar_s005,13010,7275,0x0a38,10,1,011C6B00010A38BA00FF
radar_s005,13820,7347,0x0a38,10,1,011CB300010A386200FF
radar_s005,14651,7419,0x0a38,10,1,011CFB00010A382A00FF
radar_s005,15487,7491,0x0a38,10,1,011D4300010A389300FF
radar_s005,16313,7563,0x0a38,10,1,011D8B00010A385B00FF
radar_s005,17130,7635,0x0a38,10,1,011DD300010A380300FF
radar_s005,17937,7707,0x0a38,10,1,011E1B00010A38C800FF
radar_s005,18744,7779,0x0a38,10,1,011E6300010A38B000FF
radar_s005,19558,7860,0x0a13,21,12,011EB4000C0A1341D09DF7BDA812423CDC570BBE02
radar_s005,20400,7949,0x0a13,21,12,011F0D000C0A13F9B02C7A3E6AFD8ABD0527FA3E61
radar_s005,21222,8033,0x0a13,21,12,011F61000C0A1395DEDF86BE8CE9DE3D72E260BE0E
radar_s005,22054,8117,0x0a13,21,12,011FB5000C0A134160886A3DC0DB233C1210C43FBD
radar_s005,22885,8199,0x0a13,21,12,012007000C0A13CC9080723EF4A2BFBD221F2A3FDF
radar_s005,23722,8282,0x0a38,10,1,01205A00010A38B702FD
radar_s005,24558,8365,0x0a13,21,12,0120AD000C0A1366C012A83E3C83043E616DCFBE43
radar_s005,25390,8450,0x0a38,10,1,01210200010A38EE02FD
radar_s005,26199,8534,0x0a38,10,1,01215600010A38BA02FD
radar_s005,27017,8616,0x0a38,10,1,0121A800010A384402FD
radar_s005,27828,8706,0x0a14,13,4,01220200040A14C40000884136
radar_s005,28664,8792,0x0a38,10,1,01225800010A38B702FD
radar_s005,29484,8875,0x0a13,21,12,0122AB000C0A13620040D03D74F2F0BD003AB23A2B
radar_s005,30307,8959,0x0a13,21,12,0122FF000C0A13362072BBBE189117BD21D196BE53
radar_s005,31135,9041,0x0a13,21,12,012351000C0A139980C2793D70673EBDD82E223D84
radar_s005,31958,9125,0x0a13,21,12,0123A5000C0A136D80CAC8BE803259BCB840D53E87
radar_s005,32777,9209,0x0a13,21,12,0123F9000C0A13311C09C73EADE79F3EEAD92FBC58
radar_s005,33599,9292,0x0a38,10,1,01244C00010A38A502FD
radar_s005,34409,9376,0x0a38,10,1,0124A000010A384902FD
radar_s005,35227,9458,0x0a38,10,1,0124F200010A381B02FD
radar_s005,36030,9548,0x0a14,13,4,01254C00040A148D000030418E
radar_s005,36858,9634,0x0a38,10,1,0125A200010A384A02FD
