session_id,t_ms,frame_id,radar_type,frame_len,data_len,frame_hex
radar_s004,652,30133,0x0a38,10,1,0175B500010A380D00FF
radar_s004,1485,30204,0x0a15,13,4,0175FC00040A156C00000000FF
radar_s004,2305,30277,0x0a38,10,1,01764500010A38FE00FF
radar_s004,3114,30347,0x0a14,13,4,01768B00040A141900000000FF
radar_s004,3936,30421,0x0a38,10,1,0176D500010A386E00FF
radar_s004,4769,30491,0x0a14,13,4,01771B00040A148800000000FF
radar_s004,5589,30559,0x0a16,17,8,01775F00080A16C20000000000000000FF
radar_s004,6410,30637,0x0a38,10,1,0177AD00010A381700FF
radar_s004,7219,30709,0x0a38,10,1,0177F500010A384F00FF
radar_s004,8050,30781,0x0a38,10,1,01783D00010A388800FF
radar_s004,8868,30853,0x0a38,10,1,01788500010A383000FF
radar_s004,9681,30925,0x0a38,10,1,0178CD00010A387800FF
radar_s004,10506,30997,0x0a38,10,1,01791500010A38A100FF
radar_s004,11337,31070,0x0a38,10,1,01795E00010A38EA00FF
radar_s004,12157,31141,0x0a38,10,1,0179A500010A381100FF
radar_s004,12990,31214,0x0a38,10,1,0179EE00010A385A00FF
radar_s004,13833,31286,0x0a38,10,1,017A3600010A388100FF
radar_s004,14650,31358,0x0a38,10,1,017A7E00010A38C900FF
radar_s004,15450,31430,0x0a38,10,1,017AC600010A387100FF
radar_s004,16278,31502,0x0a38,10,1,017B0E00010A38B800FF
radar_s004,17102,31574,0x0a38,10,1,017B5600010A38E000FF
radar_s004,17919,31646,0x0a38,10,1,017B9E00010A382800FF
radar_s004,18746,31726,0x0a38,10,1,017BEE00010A385800FF
radar_s004,19571,31798,0x0a38,10,1,017C3600010A388700FF
radar_s004,20410,31870,0x0a38,10,1,017C7E00010A38CF00FF
radar_s004,21208,31942,0x0a38,10,1,017CC600010A387700FF
radar_s004,22039,32014,0x0a38,10,1,017D0E00010A38BE00FF
radar_s004,22867,32086,0x0a38,10,1,017D5600010A38E600FF
radar_s004,23713,32158,0x0a38,10,1,017D9E00010A382E00FF
radar_s004,24520,32231,0x0a38,10,1,017DE700010A385700FF
radar_s004,25330,32303,0x0a38,10,1,017E2F00010A389C00FF
radar_s004,26154,32375,0x0a38,10,1,017E7700010A38C400FF
radar_s004,26963,32447,0x0a38,10,1,017EBF00010A380C00FF
radar_s004,27782,32519,0x0a38,10,1,017F0700010A38B500FF
radar_s004,28588,32599,0x0a38,10,1,017F5700010A38E500FF
radar_s004,29414,32665,0x0a16,17,8,017F9900080A160C0000000000000000FF
radar_s004,30233,32735,0x0a38,10,1,017FDF00010A386D00FF
radar_s004,31057,43,0x0a17,17,8,01002B00080A17C00000000000000000FF
radar_s004,31899,111,0x0a38,10,1,01006F00010A38A200FF
radar_s004,32735,183,0x0a38,10,1,0100B700010A387A00FF
radar_s004,33552,255,0x0a38,10,1,0100FF00010A383200FF
radar_s004,34356,329,0x0a16,17,8,01014900080A16A20000000000000000FF
radar_s004,35186,401,0x0a16,17,8,01019100080A167A0000000000000000FF
