session_id,t_ms,frame_id,radar_type,frame_len,data_len,frame_hex
radar_s003,16,21250,0x0a38,10,1,01530200010A389C00FF
radar_s003,827,21322,0x0a38,10,1,01534A00010A38D400FF
radar_s003,1625,21394,0x0a38,10,1,01539200010A380C00FF
radar_s003,2447,21466,0x0a38,10,1,0153DA00010A384400FF
radar_s003,3278,21538,0x0a38,10,1,01542200010A38BB00FF
radar_s003,4091,21611,0x0a38,10,1,01546B00010A38F200FF
radar_s003,4913,21682,0x0a38,10,1,0154B200010A382B00FF
radar_s003,5759,21754,0x0a38,10,1,0154FA00010A386300FF
radar_s003,6572,21826,0x0a38,10,1,01554200010A38DA00FF
radar_s003,7382,21898,0x0a38,10,1,01558A00010A381200FF
radar_s003,8197,21970,0x0a38,10,1,0155D200010A384A00FF
radar_s003,9016,22042,0x0a38,10,1,01561A00010A388100FF
radar_s003,9814,22114,0x0a38,10,1,01566200010A38F900FF
radar_s003,10660,22187,0x0a38,10,1,0156AB00010A383000FF
radar_s003,11457,22259,0x0a38,10,1,0156F300010A386800FF
radar_s003,12273,22331,0x0a38,10,1,01573B00010A38A100FF
radar_s003,13066,22403,0x0a38,10,1,01578300010A381900FF
radar_s003,13862,22475,0x0a38,10,1,0157CB00010A385100FF
radar_s003,14672,22546,0x0a38,10,1,01581200010A388700FF
radar_s003,15486,22619,0x0a38,10,1,01585B00010A38CE00FF
radar_s003,16311,22691,0x0a38,10,1,0158A300010A383600FF
radar_s003,17126,22763,0x0a38,10,1,0158EB00010A387E00FF
radar_s003,17954,22834,0x0a38,10,1,01593200010A38A600FF
radar_s003,18784,22906,0x0a38,10,1,01597A00010A38EE00FF
radar_s003,19601,22977,0x0a15,13,4,0159C100040A157D00000000FF
radar_s003,20437,23048,0x0a14,13,4,015A0800040A14B600000000FF
radar_s003,21258,23122,0x0a38,10,1,015A5200010A38C500FF
radar_s003,22080,23194,0x0a38,10,1,015A9A00010A380D00FF
radar_s003,22882,23266,0x0a38,10,1,015AE200010A387500FF
radar_s003,23700,23338,0x0a38,10,1,015B2A00010A38BC00FF
radar_s003,24498,23410,0x0a38,10,1,015B7200010A38E400FF
radar_s003,25320,23483,0x0a38,10,1,015BBB00010A382D00FF
radar_s003,26134,23555,0x0a38,10,1,015C0300010A389200FF
radar_s003,26971,23627,0x0a38,10,1,015C4B00010A38DA00FF
radar_s003,27782,23699,0x0a38,10,1,015C9300010A380200FF
radar_s003,28589,23771,0x0a38,10,1,015CDB00010A384A00FF
radar_s003,29410,23842,0x0a38,10,1,015D2200010A38B200FF
radar_s003,30217,23915,0x0a38,10,1,015D6B00010A38FB00FF
radar_s003,31046,23986,0x0a38,10,1,015DB200010A382200FF
radar_s003,31852,24059,0x0a38,10,1,015DFB00010A386B00FF
radar_s003,32673,24131,0x0a38,10,1,015E4300010A38D000FF
radar_s003,33495,24203,0x0a38,10,1,015E8B00010A381800FF
radar_s003,34310,24275,0x0a38,10,1,015ED300010A384000FF
radar_s003,35127,24347,0x0a38,10,1,015F1B00010A388900FF
radar_s003,35938,24419,0x0a38,10,1,015F6300010A38F100FF
radar_s003,36747,24491,0x0a38,10,1,015FAB00010A383900FF
radar_s003,37564,24563,0x0a38,10,1,015FF300010A386100FF
radar_s003,38369,24635,0x0a38,10,1,01603B00010A389600FF
radar_s003,39185,24707,0x0a38,10,1,01608300010A382E00FF
radar_s003,40008,24779,0x0a38,10,1,0160CB00010A386600FF
radar_s003,40846,24851,0x0a38,10,1,01611300010A38BF00FF
radar_s003,41674,24923,0x0a38,10,1,01615B00010A38F700FF
radar_s003,42484,24995,0x0a38,10,1,0161A300010A380F00FF
radar_s003,43288,25066,0x0a38,10,1,0161EA00010A384600FF
radar_s003,44112,25138,0x0a38,10,1,01623200010A389D00FF
radar_s003,44935,25211,0x0a38,10,1,01627B00010A38D400FF
radar_s003,45737,25283,0x0a38,10,1,0162C300010A386C00FF
radar_s003,46562,25355,0x0a38,10,1,01630B00010A38A500FF
radar_s003,47385,25427,0x0a38,10,1,01635300010A38FD00FF
radar_s003,48198,25499,0x0a38,10,1,01639B00010A383500FF
radar_s003,49014,25571,0x0a38,10,1,0163E300010A384D00FF
radar_s003,49821,25643,0x0a38,10,1,01642B00010A388200FF
radar_s003,50642,25715,0x0a38,10,1,01647300010A38DA00FF
radar_s003,51455,25787,0x0a38,10,1,0164BB00010A381200FF
radar_s003,52285,25859,0x0a38,10,1,01650300010A38AB00FF
radar_s003,53122,25931,0x0a38,10,1,01654B00010A38E300FF
radar_s003,53959,26003,0x0a38,10,1,01659300010A383B00FF
radar_s003,54771,26075,0x0a38,10,1,0165DB00010A387300FF
radar_s003,55588,26147,0x0a38,10,1,01662300010A388800FF
radar_s003,56402,26219,0x0a38,10,1,01666B00010A38C000FF
radar_s003,57226,26291,0x0a38,10,1,0166B300010A381800FF
