session_id,t_ms,frame_id,radar_type,frame_len,data_len,frame_hex
radar_s002,0,20531,0x0a38,10,1,01503300010A38AE02FD
radar_s002,25,20532,0x0a13,21,12,015034000C0A138F005E4ABD80BB5BBD8C1E2ABC8F
radar_s002,59,20533,0x0a38,10,1,01503500010A38A802FD
radar_s002,60,20534,0x0a18,11,2,01503600020A18880200FD
radar_s002,60,20535,0x0a16,17,8,01503700080A168D010000009A99E54159
radar_s002,61,20536,0x0f09,11,2,01503800020F09920100FE
radar_s002,62,20537,0x0a17,17,8,01503900080A17822EECA43D3D16A33E12
radar_s002,65,20538,0x0a13,21,12,01503A000C0A1381A0CF55BFB04C35BDFEA49CBC74
radar_s002,66,20539,0x0a14,13,4,01503B00040A148F000090412E
radar_s002,71,20540,0x0100,33,24,01503C001801008B6272656174682072617465203D2031382E30303030303020EF
radar_s002,102,20541,0x0a38,10,1,01503D00010A38A002FD
radar_s002,126,20542,0x0a13,21,12,01503E000C0A138500ECD8BDE0640DBD3DD09BBC88
radar_s002,161,20543,0x0a38,10,1,01503F00010A38A202FD
radar_s002,161,20544,0x0a18,11,2,01504000020A18FE0200FD
radar_s002,162,20545,0x0a16,17,8,01504100080A16FB010000009A99E54159
radar_s002,163,20546,0x0f09,11,2,01504200020F09E80100FE
radar_s002,164,20547,0x0a17,17,8,01504300080A17F82EECA43D3D16A33E12
radar_s002,166,20548,0x0a13,21,12,015044000C0A13FFC04141BF2034CABC792180BC86
radar_s002,170,20549,0x0a14,13,4,01504500040A14F1000090412E
radar_s002,171,20550,0x0100,33,24,01504600180100F16272656174682072617465203D2031382E30303030303020EF
radar_s002,204,20551,0x0a38,10,1,01504700010A38DA02FD
radar_s002,230,20552,0x0a13,21,12,015048000C0A13F3C0D71BBF002777BCD82972BC9F
radar_s002,261,20553,0x0a38,10,1,01504900010A38D402FD
radar_s002,262,20554,0x0a18,11,2,01504A00020A18F40200FD
radar_s002,264,20555,0x0a16,17,8,01504B00080A16F1010000009A99E54159
radar_s002,265,20556,0x0f09,11,2,01504C00020F09E60100FE
radar_s002,266,20557,0x0a17,17,8,01504D00080A17F62EECA43D3D16A33E12
radar_s002,270,20558,0x0a13,21,12,01504E000C0A13F58023D13E00ADC7BB50CF8CBCCD
radar_s002,271,20559,0x0a14,13,4,01504F00040A14FB000090412E
radar_s002,273,20560,0x0100,33,24,01505000180100E76272656174682072617465203D2031382E30303030303020EF
radar_s002,305,20561,0x0a38,10,1,01505100010A38CC02FD
radar_s002,329,20562,0x0a13,21,12,015052000C0A13E9805D773F00F5003B34A490BC18
radar_s002,362,20563,0x0a38,10,1,01505300010A38CE02FD
radar_s002,363,20564,0x0a18,11,2,01505400020A18EA0200FD
radar_s002,365,20565,0x0a16,17,8,01505500080A16EF010000009A99E54159
radar_s002,366,20566,0x0f09,11,2,01505600020F09FC0100FE
radar_s002,367,20567,0x0a17,17,8,01505700080A17EC2EECA43D3D16A33E12
radar_s002,370,20568,0x0a13,21,12,015058000C0A13E3C0B9943F8083123C90580ABC7E
radar_s002,371,20569,0x0a14,13,4,01505900040A14ED000090412E
