session_id,t_ms,type,human_present,range_cm,total_phase,breath_phase,heart_phase,breath_rate,heart_rate,quality_flag
radar_s004,0,phase,,,0.343,-0.102,0.150,,,1
radar_s004,37,human_position,,,,,,,,1
radar_s004,38,target_range,,28.700,,,,,,1
radar_s004,39,human_status,1,,,,,,,1
radar_s004,41,track_position,,,,,,,,1
radar_s004,43,phase,,,-0.324,-0.093,0.155,,,1
radar_s004,44,breath_rate,,,,,,18.000,,1
radar_s004,47,text,,,,,,,,1
radar_s004,49,heart_rate,,,,,,,77.000,1
radar_s004,51,text,,,,,,,,1
radar_s004,109,phase,,,-0.340,-0.085,0.129,,,1
radar_s004,147,human_position,,,,,,,,1
radar_s004,148,target_range,,28.700,,,,,,1
radar_s004,148,human_status,1,,,,,,,1
radar_s004,149,track_position,,,,,,,,1
radar_s004,151,phase,,,0.079,-0.075,0.082,,,1
radar_s004,153,breath_rate,,,,,,18.000,,1
radar_s004,158,text,,,,,,,,1
radar_s004,217,phase,,,0.201,-0.066,0.023,,,1
radar_s004,250,human_position,,,,,,,,1
radar_s004,252,target_range,,28.700,,,,,,1
radar_s004,253,human_status,1,,,,,,,1
radar_s004,257,track_position,,,,,,,,1
radar_s004,258,phase,,,0.206,-0.057,-0.034,,,1
radar_s004,259,breath_rate,,,,,,18.000,,1
radar_s004,261,text,,,,,,,,1
radar_s004,318,phase,,,0.184,-0.048,-0.079,,,1
radar_s004,353,human_position,,,,,,,,1
radar_s004,357,target_range,,28.700,,,,,,1
radar_s004,357,human_status,1,,,,,,,1
radar_s004,358,track_position,,,,,,,,1
radar_s004,360,phase,,,-0.063,-0.039,-0.102,,,1
radar_s004,362,breath_rate,,,,,,18.000,,1
radar_s004,366,text,,,,,,,,1
radar_s004,422,phase,,,0.122,-0.030,-0.098,,,1
radar_s004,458,human_position,,,,,,,,1
radar_s004,460,target_range,,28.700,,,,,,1
radar_s004,461,human_status,1,,,,,,,1
radar_s004,462,track_position,,,,,,,,1
radar_s004,466,phase,,,0.182,-0.022,-0.069,,,1
radar_s004,467,breath_rate,,,,,,18.000,,1
radar_s004,469,text,,,,,,,,1
radar_s004,527,phase,,,-0.010,-0.014,-0.024,,,1
radar_s004,561,human_position,,,,,,,,1
radar_s004,566,target_range,,28.700,,,,,,1
radar_s004,567,human_status,1,,,,,,,1
radar_s004,567,track_position,,,,,,,,1
radar_s004,569,phase,,,0.057,-0.007,0.023,,,1
radar_s004,570,breath_rate,,,,,,18.000,,1
radar_s004,573,text,,,,,,,,1
radar_s004,574,heart_rate,,,,,,,75.000,1
radar_s004,577,text,,,,,,,,1
radar_s004,637,phase,,,0.216,0.001,0.056,,,1
radar_s004,670,human_position,,,,,,,,1
radar_s004,673,target_range,,28.700,,,,,,1
radar_s004,674,human_status,1,,,,,,,1
radar_s004,677,track_position,,,,,,,,1
radar_s004,678,phase,,,0.071,0.008,0.064,,,1
radar_s004,679,breath_rate,,,,,,18.000,,1
radar_s004,682,text,,,,,,,,1
radar_s004,739,phase,,,0.208,0.014,0.049,,,1
radar_s004,777,human_position,,,,,,,,1
radar_s004,778,target_range,,28.700,,,,,,1
radar_s004,778,human_status,1,,,,,,,1
radar_s004,779,track_position,,,,,,,,1
radar_s004,781,phase,,,0.076,0.020,0.022,,,1
radar_s004,783,breath_rate,,,,,,18.000,,1
radar_s004,787,text,,,,,,,,1
radar_s004,843,phase,,,0.430,0.026,-0.002,,,1
radar_s004,879,human_position,,,,,,,,1
radar_s004,881,target_range,,28.700,,,,,,1
radar_s004,882,human_status,1,,,,,,,1
radar_s004,883,track_position,,,,,,,,1
radar_s004,887,phase,,,0.254,0.032,-0.009,,,1
radar_s004,888,breath_rate,,,,,,18.000,,1
radar_s004,890,text,,,,,,,,1
radar_s004,948,phase,,,0.223,0.037,0.002,,,1
radar_s004,983,human_position,,,,,,,,1
radar_s004,987,target_range,,28.700,,,,,,1
radar_s004,987,human_status,1,,,,,,,1
radar_s004,988,track_position,,,,,,,,1
radar_s004,990,phase,,,0.186,0.042,0.024,,,1
radar_s004,991,breath_rate,,,,,,18.000,,1
radar_s004,994,text,,,,,,,,1
radar_s004,1052,phase,,,0.108,0.047,0.037,,,1
radar_s004,1088,human_position,,,,,,,,1
radar_s004,1090,target_range,,28.700,,,,,,1
radar_s004,1091,human_status,1,,,,,,,1
radar_s004,1092,track_position,,,,,,,,1
radar_s004,1096,phase,,,-0.083,0.052,0.029,,,1
radar_s004,1097,breath_rate,,,,,,18.000,,1
radar_s004,1099,text,,,,,,,,1
radar_s004,1100,heart_rate,,,,,,,74.000,1
radar_s004,1103,text,,,,,,,,1
radar_s004,1161,phase,,,0.311,0.056,-0.005,,,1
radar_s004,1197,human_position,,,,,,,,1
radar_s004,1199,target_range,,28.700,,,,,,1
radar_s004,1200,human_status,1,,,,,,,1
radar_s004,1201,track_position,,,,,,,,1
radar_s004,1204,phase,,,0.299,0.060,-0.055,,,1
radar_s004,1207,breath_rate,,,,,,18.000,,1
radar_s004,1208,text,,,,,,,,1
radar_s004,1266,phase,,,-0.104,0.064,-0.100,,,1
radar_s004,1300,human_position,,,,,,,,1
radar_s004,1302,target_range,,28.700,,,,,,1
radar_s004,1303,human_status,1,,,,,,,1
radar_s004,1307,track_position,,,,,,,,1
radar_s004,1308,phase,,,-0.263,0.068,-0.120,,,1
radar_s004,1309,breath_rate,,,,,,18.000,,1
radar_s004,1311,text,,,,,,,,1
radar_s004,1369,phase,,,-0.140,0.071,-0.103,,,1
radar_s004,1407,human_position,,,,,,,,1
radar_s004,1408,target_range,,28.700,,,,,,1
radar_s004,1408,human_status,1,,,,,,,1
radar_s004,1409,track_position,,,,,,,,1
radar_s004,1411,phase,,,-0.268,0.074,-0.051,,,1
radar_s004,1413,breath_rate,,,,,,18.000,,1
radar_s004,1418,text,,,,,,,,1
