session_id,t_ms,type,human_present,range_cm,total_phase,breath_phase,heart_phase,breath_rate,heart_rate,quality_flag
radar_s001,1135,phase,,,0.057,-0.071,0.173,,,1
radar_s001,1136,breath_rate,,,,,,4.000,,1
radar_s001,1139,text,,,,,,,,1
radar_s001,1196,phase,,,0.017,-0.071,0.151,,,1
radar_s001,1231,target_range,,28.700,,,,,,1
radar_s001,1232,human_status,1,,,,,,,1
radar_s001,1234,track_position,,,,,,,,1
radar_s001,1236,phase,,,-0.478,-0.071,0.054,,,1
radar_s001,1239,breath_rate,,,,,,4.000,,1
radar_s001,1240,text,,,,,,,,1
radar_s001,1299,phase,,,-0.518,-0.069,-0.069,,,1
radar_s001,1333,target_range,,28.700,,,,,,1
radar_s001,1334,human_status,1,,,,,,,1
radar_s001,1335,track_position,,,,,,,,1
radar_s001,1339,phase,,,0.149,-0.067,-0.153,,,1
radar_s001,1340,breath_rate,,,,,,4.000,,1
radar_s001,1341,text,,,,,,,,1
radar_s001,1400,phase,,,0.298,-0.064,-0.155,,,1
radar_s001,1434,target_range,,28.700,,,,,,1
radar_s001,1435,human_status,1,,,,,,,1
radar_s001,1436,track_position,,,,,,,,1
radar_s001,1439,phase,,,0.020,-0.060,-0.081,,,1
radar_s001,1440,breath_rate,,,,,,4.000,,1
radar_s001,1443,text,,,,,,,,1
radar_s001,1501,phase,,,0.012,-0.055,0.022,,,1
radar_s001,1535,target_range,,28.700,,,,,,1
radar_s001,1536,human_status,1,,,,,,,1
radar_s001,1539,track_position,,,,,,,,1
radar_s001,1540,phase,,,-0.272,-0.049,0.090,,,1
radar_s001,1541,breath_rate,,,,,,4.000,,1
radar_s001,1544,text,,,,,,,,1
radar_s001,1545,heart_rate,,,,,,,77.000,1
radar_s001,1550,text,,,,,,,,1
radar_s001,1605,phase,,,0.439,-0.042,0.088,,,1
radar_s001,1641,target_range,,28.700,,,,,,1
radar_s001,1642,human_status,1,,,,,,,1
radar_s001,1643,track_position,,,,,,,,1
radar_s001,1645,phase,,,0.250,-0.034,0.025,,,1
radar_s001,1646,breath_rate,,,,,,3.000,,1
radar_s001,1649,text,,,,,,,,1
radar_s001,1706,phase,,,0.130,-0.025,-0.056,,,1
radar_s001,1741,target_range,,28.700,,,,,,1
radar_s001,1742,human_status,1,,,,,,,1
radar_s001,1744,track_position,,,,,,,,1
radar_s001,1746,phase,,,-0.260,-0.016,-0.105,,,1
radar_s001,1749,breath_rate,,,,,,3.000,,1
radar_s001,1750,text,,,,,,,,1
radar_s001,1809,phase,,,-0.229,-0.005,-0.099,,,1
radar_s001,1842,target_range,,28.700,,,,,,1
radar_s001,1843,human_status,1,,,,,,,1
radar_s001,1845,track_position,,,,,,,,1
radar_s001,1849,phase,,,0.000,0.006,-0.049,,,1
radar_s001,1850,breath_rate,,,,,,3.000,,1
radar_s001,1851,text,,,,,,,,1
radar_s001,1910,phase,,,0.447,0.017,0.005,,,1
radar_s001,1944,target_range,,28.700,,,,,,1
radar_s001,1945,human_status,1,,,,,,,1
radar_s001,1946,track_position,,,,,,,,1
radar_s001,1949,phase,,,0.313,0.029,0.029,,,1
radar_s001,1950,breath_rate,,,,,,3.000,,1
radar_s001,1953,text,,,,,,,,1
radar_s001,2010,phase,,,0.239,0.041,0.013,,,1
radar_s001,2045,target_range,,28.700,,,,,,1
radar_s001,2046,human_status,1,,,,,,,1
radar_s001,2049,track_position,,,,,,,,1
radar_s001,2050,phase,,,-0.127,0.053,-0.023,,,1
radar_s001,2052,breath_rate,,,,,,4.000,,1
radar_s001,2054,text,,,,,,,,1
radar_s001,2056,heart_rate,,,,,,,74.000,1
radar_s001,2059,text,,,,,,,,1
radar_s001,2116,phase,,,-0.209,0.065,-0.039,,,1
radar_s001,2151,target_range,,28.700,,,,,,1
radar_s001,2152,human_status,1,,,,,,,1
radar_s001,2153,track_position,,,,,,,,1
radar_s001,2156,phase,,,0.319,0.077,-0.009,,,1
radar_s001,2159,breath_rate,,,,,,4.000,,1
radar_s001,2160,text,,,,,,,,1
radar_s001,2220,phase,,,-0.079,0.088,0.067,,,1
radar_s001,2253,target_range,,28.700,,,,,,1
radar_s001,2254,human_status,1,,,,,,,1
radar_s001,2255,track_position,,,,,,,,1
radar_s001,2259,phase,,,0.305,0.099,0.155,,,1
radar_s001,2260,breath_rate,,,,,,4.000,,1
radar_s001,2262,text,,,,,,,,1
radar_s001,2319,phase,,,-0.064,0.110,0.205,,,1
radar_s001,2355,target_range,,28.700,,,,,,1
radar_s001,2356,human_status,1,,,,,,,1
radar_s001,2359,track_position,,,,,,,,1
radar_s001,2360,phase,,,-0.014,0.119,0.179,,,1
radar_s001,2361,breath_rate,,,,,,5.000,,1
radar_s001,2364,text,,,,,,,,1
radar_s001,2420,phase,,,-0.091,0.127,0.079,,,1
radar_s001,2456,target_range,,28.700,,,,,,1
radar_s001,2459,human_status,1,,,,,,,1
radar_s001,2459,track_position,,,,,,,,1
radar_s001,2461,phase,,,0.639,0.135,-0.056,,,1
radar_s001,2462,breath_rate,,,,,,5.000,,1
radar_s001,2465,text,,,,,,,,1
radar_s001,2521,phase,,,-0.077,0.141,-0.167,,,1
radar_s001,2559,target_range,,28.700,,,,,,1
radar_s001,2560,human_status,1,,,,,,,1
radar_s001,2561,track_position,,,,,,,,1
radar_s001,2561,phase,,,0.101,0.146,-0.206,,,1
radar_s001,2563,breath_rate,,,,,,5.000,,1
radar_s001,2566,text,,,,,,,,1
radar_s001,2569,heart_rate,,,,,,,72.000,1
radar_s001,2570,text,,,,,,,,1
radar_s001,2626,phase,,,0.232,0.150,-0.161,,,1
radar_s001,2662,target_range,,28.700,,,,,,1
radar_s001,2663,human_status,1,,,,,,,1
radar_s001,2664,track_position,,,,,,,,1
radar_s001,2667,phase,,,0.351,0.152,-0.064,,,1
radar_s001,2670,breath_rate,,,,,,4.000,,1
radar_s001,2671,text,,,,,,,,1
radar_s001,2729,phase,,,0.283,0.153,0.031,,,1
radar_s001,2763,target_range,,28.700,,,,,,1
radar_s001,2764,human_status,1,,,,,,,1
radar_s001,2765,track_position,,,,,,,,1
radar_s001,2770,phase,,,-0.011,0.153,0.077,,,1
radar_s001,2770,breath_rate,,,,,,4.000,,1
radar_s001,2772,text,,,,,,,,1
radar_s001,2829,phase,,,0.074,0.153,0.056,,,1
radar_s001,2864,target_range,,28.700,,,,,,1
radar_s001,2865,human_status,1,,,,,,,1
radar_s001,2866,track_position,,,,,,,,1
radar_s001,2869,phase,,,-0.207,0.151,-0.012,,,1
radar_s001,2870,breath_rate,,,,,,4.000,,1
radar_s001,2873,text,,,,,,,,1
radar_s001,2931,phase,,,0.217,0.148,-0.082,,,1
radar_s001,2965,target_range,,28.700,,,,,,1
radar_s001,2966,human_status,1,,,,,,,1
radar_s001,2969,track_position,,,,,,,,1
radar_s001,2970,phase,,,-0.103,0.145,-0.111,,,1
radar_s001,2971,breath_rate,,,,,,4.000,,1
radar_s001,2974,text,,,,,,,,1
radar_s001,3030,phase,,,0.299,0.140,-0.080,,,1
radar_s001,3066,target_range,,28.700,,,,,,1
radar_s001,3069,human_status,1,,,,,,,1
radar_s001,3069,track_position,,,,,,,,1
radar_s001,3071,phase,,,-0.080,0.135,-0.003,,,1
radar_s001,3072,breath_rate,,,,,,3.000,,1
radar_s001,3075,text,,,,,,,,1
radar_s001,3076,heart_rate,,,,,,,70.000,1
radar_s001,3079,text,,,,,,,,1
radar_s001,3135,phase,,,-0.142,0.129,0.085,,,1
radar_s001,3171,target_range,,28.700,,,,,,1
radar_s001,3172,human_status,1,,,,,,,1
radar_s001,3173,track_position,,,,,,,,1
radar_s001,3176,phase,,,-0.014,0.122,0.146,,,1
radar_s001,3179,breath_rate,,,,,,3.000,,1
radar_s001,3180,text,,,,,,,,1
radar_s001,3237,phase,,,0.158,0.115,0.159,,,1
radar_s001,3272,target_range,,28.700,,,,,,1
radar_s001,3273,human_status,1,,,,,,,1
radar_s001,3275,track_position,,,,,,,,1
radar_s001,3279,phase,,,-0.078,0.107,0.127,,,1
radar_s001,3280,breath_rate,,,,,,3.000,,1
radar_s001,3281,text,,,,,,,,1
radar_s001,3339,phase,,,-0.038,0.098,0.069,,,1
radar_s001,3373,target_range,,28.700,,,,,,1
radar_s001,3374,human_status,1,,,,,,,1
radar_s001,3375,track_position,,,,,,,,1
radar_s001,3380,phase,,,0.102,0.089,0.009,,,1
radar_s001,3380,breath_rate,,,,,,3.000,,1
radar_s001,3382,text,,,,,,,,1
radar_s001,3440,phase,,,-0.289,0.079,-0.037,,,1
radar_s001,3474,target_range,,28.700,,,,,,1
radar_s001,3475,human_status,1,,,,,,,1
radar_s001,3480,track_position,,,,,,,,1
radar_s001,3480,phase,,,-0.043,0.069,-0.064,,,1
radar_s001,3481,breath_rate,,,,,,3.000,,1
radar_s001,3483,text,,,,,,,,1
radar_s001,3540,phase,,,-0.062,0.059,-0.077,,,1
radar_s001,3576,target_range,,28.700,,,,,,1
radar_s001,3579,human_status,1,,,,,,,1
radar_s001,3579,track_position,,,,,,,,1
radar_s001,3581,phase,,,0.268,0.048,-0.082,,,1
radar_s001,3582,breath_rate,,,,,,3.000,,1
radar_s001,3585,text,,,,,,,,1
radar_s001,3586,heart_rate,,,,,,,69.000,1
radar_s001,3589,text,,,,,,,,1
radar_s001,3645,phase,,,0.186,0.037,-0.081,,,1
radar_s001,3681,target_range,,28.700,,,,,,1
radar_s001,3682,human_status,1,,,,,,,1
radar_s001,3683,track_position,,,,,,,,1
radar_s001,3686,phase,,,0.105,0.026,-0.071,,,1
radar_s001,3689,breath_rate,,,,,,3.000,,1
radar_s001,3690,text,,,,,,,,1
radar_s001,3746,phase,,,0.195,0.015,-0.051,,,1
radar_s001,3782,target_range,,28.700,,,,,,1
radar_s001,3783,human_status,1,,,,,,,1
radar_s001,3784,track_position,,,,,,,,1
radar_s001,3786,phase,,,0.585,0.005,-0.018,,,1
radar_s001,3789,breath_rate,,,,,,2.000,,1
radar_s001,3790,text,,,,,,,,1
radar_s001,3849,phase,,,-0.124,-0.005,0.020,,,1
radar_s001,3883,target_range,,28.700,,,,,,1
radar_s001,3884,human_status,1,,,,,,,1
radar_s001,3885,track_position,,,,,,,,1
radar_s001,3890,phase,,,-0.008,-0.014,0.053,,,1
radar_s001,3890,breath_rate,,,,,,2.000,,1
radar_s001,3892,text,,,,,,,,1
radar_s001,3950,phase,,,-0.076,-0.022,0.070,,,1
radar_s001,3984,target_range,,28.700,,,,,,1
radar_s001,3985,human_status,1,,,,,,,1
radar_s001,3986,track_position,,,,,,,,1
radar_s001,3989,phase,,,-0.007,-0.029,0.064,,,1
radar_s001,3990,breath_rate,,,,,,2.000,,1
radar_s001,3993,text,,,,,,,,1
radar_s001,4050,phase,,,-0.370,-0.035,0.036,,,1
radar_s001,4085,target_range,,28.700,,,,,,1
radar_s001,4086,human_status,1,,,,,,,1
radar_s001,4089,track_position,,,,,,,,1
radar_s001,4090,phase,,,-0.079,-0.039,-0.002,,,1
radar_s001,4091,breath_rate,,,,,,2.000,,1
radar_s001,4094,text,,,,,,,,1
radar_s001,4095,heart_rate,,,,,,,67.000,1
radar_s001,4100,text,,,,,,,,1
radar_s001,4154,phase,,,-0.024,-0.043,-0.036,,,1
radar_s001,4190,target_range,,28.700,,,,,,1
radar_s001,4191,human_status,1,,,,,,,1
radar_s001,4192,track_position,,,,,,,,1
radar_s001,4195,phase,,,-0.095,-0.045,-0.050,,,1
radar_s001,4196,breath_rate,,,,,,2.000,,1
radar_s001,4199,text,,,,,,,,1
radar_s001,4256,phase,,,-0.053,-0.046,-0.036,,,1
radar_s001,4291,target_range,,28.700,,,,,,1
radar_s001,4292,human_status,1,,,,,,,1
radar_s001,4293,track_position,,,,,,,,1
radar_s001,4296,phase,,,0.070,-0.047,0.003,,,1
radar_s001,4299,breath_rate,,,,,,2.000,,1
radar_s001,4300,text,,,,,,,,1
radar_s001,4356,phase,,,0.040,-0.047,0.052,,,1
radar_s001,4392,target_range,,28.700,,,,,,1
radar_s001,4393,human_status,1,,,,,,,1
radar_s001,4394,track_position,,,,,,,,1
radar_s001,4397,phase,,,0.305,-0.047,0.090,,,1
radar_s001,4400,breath_rate,,,,,,2.000,,1
radar_s001,4401,text,,,,,,,,1
radar_s001,4457,phase,,,-0.035,-0.046,0.098,,,1
radar_s001,4493,target_range,,28.700,,,,,,1
radar_s001,4494,human_status,1,,,,,,,1
radar_s001,4495,track_position,,,,,,,,1
radar_s001,4500,phase,,,-0.005,-0.045,0.068,,,1
radar_s001,4500,breath_rate,,,,,,2.000,,1
radar_s001,4501,text,,,,,,,,1
radar_s001,4561,phase,,,-0.289,-0.044,0.004,,,1
radar_s001,4593,target_range,,28.700,,,,,,1
radar_s001,4594,human_status,1,,,,,,,1
radar_s001,4596,track_position,,,,,,,,1
radar_s001,4599,phase,,,0.119,-0.042,-0.075,,,1
radar_s001,4600,breath_rate,,,,,,2.000,,1
radar_s001,4602,text,,,,,,,,1
radar_s001,4603,heart_rate,,,,,,,65.000,1
radar_s001,4606,text,,,,,,,,1
radar_s001,4664,phase,,,-0.251,-0.040,-0.143,,,1
radar_s001,4700,target_range,,28.700,,,,,,1
radar_s001,4701,human_status,1,,,,,,,1
radar_s001,4702,track_position,,,,,,,,1
radar_s001,4705,phase,,,0.037,-0.038,-0.175,,,1
radar_s001,4706,breath_rate,,,,,,2.000,,1
radar_s001,4709,text,,,,,,,,1
radar_s001,4765,phase,,,-0.219,-0.035,-0.158,,,1
radar_s001,4801,target_range,,28.700,,,,,,1
radar_s001,4802,human_status,1,,,,,,,1
radar_s001,4803,track_position,,,,,,,,1
radar_s001,4806,phase,,,0.053,-0.033,-0.095,,,1
radar_s001,4809,breath_rate,,,,,,1.000,,1
radar_s001,4810,text,,,,,,,,1
radar_s001,4866,phase,,,0.027,-0.030,-0.004,,,1
radar_s001,4902,target_range,,28.700,,,,,,1
radar_s001,4903,human_status,1,,,,,,,1
radar_s001,4904,track_position,,,,,,,,1
radar_s001,4906,phase,,,-0.140,-0.028,0.092,,,1
radar_s001,4909,breath_rate,,,,,,1.000,,1
radar_s001,4910,text,,,,,,,,1
radar_s001,4967,phase,,,0.373,-0.026,0.166,,,1
radar_s001,5002,target_range,,28.700,,,,,,1
radar_s001,5003,human_status,1,,,,,,,1
radar_s001,5005,track_position,,,,,,,,1
radar_s001,5010,phase,,,-0.071,-0.024,0.201,,,1
radar_s001,5010,breath_rate,,,,,,1.000,,1
radar_s001,5011,text,,,,,,,,1
radar_s001,5069,phase,,,0.211,-0.023,0.190,,,1
radar_s001,5103,target_range,,28.700,,,,,,1
radar_s001,5104,human_status,1,,,,,,,1
radar_s001,5106,track_position,,,,,,,,1
radar_s001,5109,phase,,,-0.278,-0.021,0.136,,,1
radar_s001,5110,breath_rate,,,,,,1.000,,1
radar_s001,5112,text,,,,,,,,1
radar_s001,5113,heart_rate,,,,,,,64.000,1
radar_s001,5116,text,,,,,,,,1
radar_s001,5173,phase,,,0.358,-0.019,0.055,,,1
radar_s001,5209,target_range,,28.700,,,,,,1
radar_s001,5210,human_status,1,,,,,,,1
radar_s001,5211,track_position,,,,,,,,1
radar_s001,5213,phase,,,-0.211,-0.017,-0.034,,,1
radar_s001,5214,breath_rate,,,,,,1.000,,1
radar_s001,5217,text,,,,,,,,1
radar_s001,5274,phase,,,0.076,-0.016,-0.112,,,1
radar_s001,5310,target_range,,28.700,,,,,,1
radar_s001,5311,human_status,1,,,,,,,1
radar_s001,5312,track_position,,,,,,,,1
radar_s001,5314,phase,,,-0.164,-0.014,-0.163,,,1
radar_s001,5315,breath_rate,,,,,,1.000,,1
radar_s001,5319,text,,,,,,,,1
radar_s001,5375,phase,,,0.283,-0.011,-0.176,,,1
radar_s001,5411,target_range,,28.700,,,,,,1
radar_s001,5412,human_status,1,,,,,,,1
radar_s001,5413,track_position,,,,,,,,1
radar_s001,5416,phase,,,0.236,-0.009,-0.153,,,1
radar_s001,5419,breath_rate,,,,,,1.000,,1
radar_s001,5420,text,,,,,,,,1
radar_s001,5480,phase,,,0.138,-0.006,-0.101,,,1
radar_s001,5512,target_range,,28.700,,,,,,1
radar_s001,5513,human_status,1,,,,,,,1
radar_s001,5515,track_position,,,,,,,,1
radar_s001,5520,phase,,,0.237,-0.004,-0.033,,,1
radar_s001,5520,breath_rate,,,,,,1.000,,1
radar_s001,5521,text,,,,,,,,1
radar_s001,5579,phase,,,-0.041,-0.001,0.034,,,1
radar_s001,5613,target_range,,28.700,,,,,,1
radar_s001,5614,human_status,1,,,,,,,1
radar_s001,5615,track_position,,,,,,,,1
radar_s001,5619,phase,,,-0.026,0.003,0.087,,,1
radar_s001,5620,breath_rate,,,,,,1.000,,1
radar_s001,5622,text,,,,,,,,1
radar_s001,5623,heart_rate,,,,,,,66.000,1
radar_s001,5626,text,,,,,,,,1
radar_s001,5683,phase,,,-0.157,0.007,0.114,,,1
radar_s001,5719,target_range,,28.700,,,,,,1
radar_s001,5720,human_status,1,,,,,,,1
radar_s001,5721,track_position,,,,,,,,1
radar_s001,5723,phase,,,-0.468,0.011,0.111,,,1
radar_s001,5725,breath_rate,,,,,,1.000,,1
radar_s001,5729,text,,,,,,,,1
radar_s001,5784,phase,,,0.033,0.015,0.082,,,1
radar_s001,5820,target_range,,28.700,,,,,,1
radar_s001,5821,human_status,1,,,,,,,1
radar_s001,5822,track_position,,,,,,,,1
radar_s001,5824,phase,,,0.385,0.019,0.036,,,1
radar_s001,5825,breath_rate,,,,,,1.000,,1
radar_s001,5829,text,,,,,,,,1
radar_s001,5885,phase,,,-0.039,0.024,-0.012,,,1
radar_s001,5920,target_range,,28.700,,,,,,1
radar_s001,5921,human_status,1,,,,,,,1
radar_s001,5923,track_position,,,,,,,,1
radar_s001,5925,phase,,,-0.308,0.028,-0.048,,,1
radar_s001,5926,breath_rate,,,,,,1.000,,1
radar_s001,5929,text,,,,,,,,1
radar_s001,5986,phase,,,0.379,0.031,-0.058,,,1
radar_s001,6022,target_range,,28.700,,,,,,1
radar_s001,6023,human_status,1,,,,,,,1
radar_s001,6024,track_position,,,,,,,,1
radar_s001,6027,phase,,,0.312,0.035,-0.037,,,1
radar_s001,6030,breath_rate,,,,,,1.000,,1
radar_s001,6031,text,,,,,,,,1
radar_s001,6089,phase,,,-0.002,0.037,0.007,,,1
radar_s001,6122,target_range,,28.700,,,,,,1
radar_s001,6123,human_status,1,,,,,,,1
radar_s001,6125,track_position,,,,,,,,1
radar_s001,6130,phase,,,0.271,0.040,0.055,,,1
radar_s001,6130,breath_rate,,,,,,1.000,,1
radar_s001,6131,text,,,,,,,,1
radar_s001,6133,heart_rate,,,,,,,67.000,1
radar_s001,6135,text,,,,,,,,1
radar_s001,6192,phase,,,0.107,0.042,0.083,,,1
radar_s001,6229,target_range,,28.700,,,,,,1
radar_s001,6229,human_status,1,,,,,,,1
radar_s001,6230,track_position,,,,,,,,1
radar_s001,6232,phase,,,0.150,0.044,0.072,,,1
radar_s001,6233,breath_rate,,,,,,1.000,,1
radar_s001,6236,text,,,,,,,,1
radar_s001,6293,phase,,,-0.325,0.045,0.019,,,1
radar_s001,6329,target_range,,28.700,,,,,,1
radar_s001,6330,human_status,1,,,,,,,1
radar_s001,6331,track_position,,,,,,,,1
radar_s001,6333,phase,,,0.368,0.046,-0.058,,,1
radar_s001,6334,breath_rate,,,,,,2.000,,1
radar_s001,6337,text,,,,,,,,1
radar_s001,6394,phase,,,0.262,0.047,-0.129,,,1
radar_s001,6430,target_range,,28.700,,,,,,1
radar_s001,6431,human_status,1,,,,,,,1
radar_s001,6431,track_position,,,,,,,,1
radar_s001,6434,phase,,,0.291,0.048,-0.161,,,1
radar_s001,6435,breath_rate,,,,,,3.000,,1
radar_s001,6440,text,,,,,,,,1
radar_s001,6494,phase,,,-0.238,0.048,-0.137,,,1
radar_s001,6530,target_range,,28.700,,,,,,1
radar_s001,6531,human_status,1,,,,,,,1
radar_s001,6532,track_position,,,,,,,,1
radar_s001,6535,phase,,,-0.213,0.049,-0.062,,,1
radar_s001,6536,breath_rate,,,,,,3.000,,1
radar_s001,6539,text,,,,,,,,1
radar_s001,6595,phase,,,0.016,0.049,0.039,,,1
radar_s001,6631,target_range,,28.700,,,,,,1
radar_s001,6632,human_status,1,,,,,,,1
radar_s001,6633,track_position,,,,,,,,1
radar_s001,6636,phase,,,0.067,0.049,0.128,,,1
radar_s001,6639,breath_rate,,,,,,4.000,,1
radar_s001,6640,text,,,,,,,,1
radar_s001,6641,heart_rate,,,,,,,68.000,1
radar_s001,6644,text,,,,,,,,1
radar_s001,6701,phase,,,0.082,0.049,0.174,,,1
radar_s001,6736,target_range,,28.700,,,,,,1
radar_s001,6739,human_status,1,,,,,,,1
radar_s001,6739,track_position,,,,,,,,1
radar_s001,6741,phase,,,0.008,0.049,0.162,,,1
radar_s001,6742,breath_rate,,,,,,4.000,,1
radar_s001,6745,text,,,,,,,,1
radar_s001,6802,phase,,,0.350,0.048,0.099,,,1
radar_s001,6839,target_range,,28.700,,,,,,1
radar_s001,6839,human_status,1,,,,,,,1
radar_s001,6840,track_position,,,,,,,,1
radar_s001,6842,phase,,,-0.298,0.047,0.011,,,1
radar_s001,6843,breath_rate,,,,,,5.000,,1
radar_s001,6846,text,,,,,,,,1
radar_s001,6903,phase,,,-0.132,0.045,-0.068,,,1
radar_s001,6939,target_range,,28.700,,,,,,1
radar_s001,6940,human_status,1,,,,,,,1
radar_s001,6941,track_position,,,,,,,,1
radar_s001,6943,phase,,,-0.270,0.043,-0.112,,,1
radar_s001,6945,breath_rate,,,,,,5.000,,1
radar_s001,6950,text,,,,,,,,1
radar_s001,7004,phase,,,0.255,0.040,-0.110,,,1
radar_s001,7040,target_range,,28.700,,,,,,1
radar_s001,7041,human_status,1,,,,,,,1
radar_s001,7042,track_position,,,,,,,,1
radar_s001,7044,phase,,,0.056,0.037,-0.074,,,1
radar_s001,7045,breath_rate,,,,,,6.000,,1
radar_s001,7050,text,,,,,,,,1
radar_s001,7105,phase,,,-0.051,0.033,-0.028,,,1
radar_s001,7141,target_range,,28.700,,,,,,1
radar_s001,7142,human_status,1,,,,,,,1
radar_s001,7143,track_position,,,,,,,,1
radar_s001,7145,phase,,,-0.068,0.029,0.004,,,1
radar_s001,7146,breath_rate,,,,,,6.000,,1
radar_s001,7149,text,,,,,,,,1
radar_s001,7150,heart_rate,,,,,,,71.000,1
radar_s001,7153,text,,,,,,,,1
radar_s001,7210,phase,,,0.060,0.025,0.010,,,1
radar_s001,7245,target_range,,28.700,,,,,,1
radar_s001,7246,human_status,1,,,,,,,1
radar_s001,7249,track_position,,,,,,,,1
radar_s001,7250,phase,,,0.181,0.020,-0.003,,,1
radar_s001,7251,breath_rate,,,,,,6.000,,1
radar_s001,7254,text,,,,,,,,1
radar_s001,7311,phase,,,-0.082,0.014,-0.014,,,1
radar_s001,7346,target_range,,28.700,,,,,,1
radar_s001,7349,human_status,1,,,,,,,1
radar_s001,7349,track_position,,,,,,,,1
radar_s001,7351,phase,,,0.380,0.008,-0.006,,,1
radar_s001,7352,breath_rate,,,,,,7.000,,1
radar_s001,7355,text,,,,,,,,1
radar_s001,7411,phase,,,-0.012,0.003,0.025,,,1
radar_s001,7450,target_range,,28.700,,,,,,1
radar_s001,7450,human_status,1,,,,,,,1
radar_s001,7451,track_position,,,,,,,,1
radar_s001,7452,phase,,,-0.039,-0.003,0.066,,,1
