session_id,t_ms,frame_id,radar_type,frame_len,data_len,frame_hex
radar_s001,0,9875,0x0a38,10,1,01269300010A387802FD
radar_s001,0,9876,0x0a18,11,2,01269400020A185C0200FD
radar_s001,1,9877,0x0a16,17,8,01269500080A1659010000009A99E54159
radar_s001,1,9878,0x0f09,11,2,01269600020F094A0100FE
radar_s001,3,9879,0x0a17,17,8,01269700080A175A0C6DE43CEC64C03E30
radar_s001,5,9880,0x0a13,21,12,012698000C0A135500D22F3E98BF9BBD166A083E77
radar_s001,9,9881,0x0a14,13,4,01269900040A145B00000041BE
radar_s001,10,9882,0x0100,32,23,01269A00170100546272656174682072617465203D20382E30303030303020DE
radar_s001,11,9883,0x0a15,13,4,01269B00040A15580000AC4211
radar_s001,14,9884,0x0100,32,23,01269C001701005268656172742072617465203D2038362E303030303030208A
radar_s001,46,9885,0x0a38,10,1,01269D00010A387602FD
radar_s001,70,9886,0x0a13,21,12,01269E000C0A13530096F5BCC8039FBD2598F63DBF
radar_s001,103,9887,0x0a38,10,1,01269F00010A387402FD
radar_s001,104,9888,0x0a18,11,2,0126A000020A18680200FD
radar_s001,105,9889,0x0a16,17,8,0126A100080A166D010000009A99E54159
radar_s001,106,9890,0x0f09,11,2,0126A200020F097E0100FE
radar_s001,109,9891,0x0a17,17,8,0126A300080A176E0C6DE43CEC64C03E30
radar_s001,110,9892,0x0a13,21,12,0126A4000C0A13698023D0BD4830A1BD40CCAC3D48
radar_s001,111,9893,0x0a14,13,4,0126A500040A14670000E0405F
radar_s001,114,9894,0x0100,32,23,0126A600170100686272656174682072617465203D20372E30303030303020D1
radar_s001,147,9895,0x0a38,10,1,0126A700010A384C02FD
radar_s001,172,9896,0x0a13,21,12,0126A8000C0A1365006801BED436A2BDC0D2553DAF
radar_s001,205,9897,0x0a38,10,1,0126A900010A384202FD
radar_s001,205,9898,0x0a18,11,2,0126AA00020A18620200FD
radar_s001,210,9899,0x0a16,17,8,0126AB00080A1667010000009A99E54159
radar_s001,210,9900,0x0f09,11,2,0126AC00020F09700100FE
radar_s001,211,9901,0x0a17,17,8,0126AD00080A17600C6DE43CEC64C03E30
radar_s001,212,9902,0x0a13,21,12,0126AE000C0A136380A99EBDEC1BA2BD3C90193D95
radar_s001,213,9903,0x0a14,13,4,0126AF00040A146D0000E0405F
radar_s001,216,9904,0x0100,32,23,0126B0001701007E6272656174682072617465203D20372E30303030303020D1
radar_s001,250,9905,0x0a38,10,1,0126B100010A385A02FD
radar_s001,274,9906,0x0a13,21,12,0126B2000C0A137FA094F6BE80F8A0BD6036FE3C72
radar_s001,310,9907,0x0a38,10,1,0126B300010A385802FD
radar_s001,310,9908,0x0a18,11,2,0126B400020A187C0200FD
radar_s001,310,9909,0x0a16,17,8,0126B500080A1679010000009A99E54159
radar_s001,311,9910,0x0f09,11,2,0126B600020F096A0100FE
radar_s001,312,9911,0x0a17,17,8,0126B700080A177A0C6DE43CEC64C03E30
radar_s001,315,9912,0x0a13,21,12,0126B8000C0A13758054B7BD78FB9EBD70BB253C53
radar_s001,316,9913,0x0a14,13,4,0126B900040A147B0000E0405F
radar_s001,319,9914,0x0100,32,23,0126BA00170100746272656174682072617465203D20372E30303030303020D1
radar_s001,352,9915,0x0a38,10,1,0126BB00010A385002FD
radar_s001,376,9916,0x0a13,21,12,0126BC000C0A1371C06A893E28649CBD583D28BD7F
radar_s001,409,9917,0x0a38,10,1,0126BD00010A385602FD
radar_s001,410,9918,0x0a18,11,2,0126BE00020A18760200FD
