session_id,t_ms,frame_id,radar_type,frame_len,data_len,frame_hex
radar_s003,0,31088,0x0a13,21,12,017970000C0A13E200D07CBD8035D8BC88F45E3E23
radar_s003,31,31089,0x0a38,10,1,01797100010A38C501FE
radar_s003,34,31090,0x0a04,29,20,01797200140A04EF01000000D766C5BC628FBE3E00000000000000005B
radar_s003,35,31091,0x0a18,11,2,01797300020A18E40100FE
radar_s003,36,31092,0x0a16,17,8,01797400080A16E70100000014AEB741B2
radar_s003,39,31093,0x0f09,11,2,01797500020F09F60100FE
radar_s003,40,31094,0x0a17,17,8,01797600080A17E43A9F0ABDFA6EB33EF4
radar_s003,41,31095,0x0a13,21,12,017977000C0A13E500AA62BE004A20BC0B70253E3F
radar_s003,42,31096,0x0a14,13,4,01797800040A14E500006041DE
radar_s003,45,31097,0x0100,33,24,01797900180100E76272656174682072617465203D2031342E30303030303020E3
radar_s003,79,31098,0x0a38,10,1,01797A00010A38CE01FE
radar_s003,104,31099,0x0a13,21,12,01797B000C0A13E900246B3D00F4CF3B8CB4A03D28
radar_s003,139,31100,0x0a38,10,1,01797C00010A38C801FE
radar_s003,140,31101,0x0a04,29,20,01797D00140A04E001000000DA72D1BCB0FDC13E000000000000000089
radar_s003,141,31102,0x0a18,11,2,01797E00020A18E90100FE
radar_s003,142,31103,0x0a16,17,8,01797F00080A16EC010000009A99E54159
radar_s003,143,31104,0x0f09,11,2,01798000020F09030100FE
radar_s003,145,31105,0x0a17,17,8,01798100080A1713A758F3BC55B6BA3E28
radar_s003,149,31106,0x0a13,21,12,017982000C0A1310000000008050B43C0087BC3BA7
radar_s003,150,31107,0x0a14,13,4,01798300040A141E00006041DE
radar_s003,151,31108,0x0100,33,24,017984001801001A6272656174682072617465203D2031342E30303030303020E3
radar_s003,184,31109,0x0a38,10,1,01798500010A383101FE
radar_s003,210,31110,0x0a13,21,12,017986000C0A1314007EC33EC080183D3C6704BDFB
radar_s003,243,31111,0x0a38,10,1,01798700010A383301FE
radar_s003,245,31112,0x0a04,29,20,01798800140A041501000000BCC3E8BC4C9EBE3E000000000000000087
radar_s003,246,31113,0x0a18,11,2,01798900020A181E0100FE
radar_s003,249,31114,0x0a16,17,8,01798A00080A1619010000009A99E54159
radar_s003,249,31115,0x0f09,11,2,01798B00020F09080100FE
radar_s003,250,31116,0x0a17,17,8,01798C00080A171E320EEEBC50AABC3EE9
radar_s003,252,31117,0x0a13,21,12,01798D000C0A131F002D1DBE4032553DB8CC0FBDAD
radar_s003,254,31118,0x0a14,13,4,01798E00040A141300006041DE
radar_s003,259,31119,0x0100,33,24,01798F00180100116272656174682072617465203D2031342E30303030303020E3
radar_s003,259,31120,0x0a15,13,4,01799000040A150C0000A44219
radar_s003,261,31121,0x0100,32,23,017991001701000068656172742072617465203D2038322E303030303030208E
radar_s003,294,31122,0x0a38,10,1,01799200010A382601FE
radar_s003,319,31123,0x0a13,21,12,017993000C0A13010053C63EA03C883D10ADB2BCCE
radar_s003,352,31124,0x0a38,10,1,01799400010A382001FE
radar_s003,354,31125,0x0a04,29,20,01799500140A0408010000006B3714BD5427B63E0000000000000000F0
radar_s003,355,31126,0x0a18,11,2,01799600020A18010100FE
radar_s003,359,31127,0x0a16,17,8,01799700080A1604010000009A99E54159
radar_s003,360,31128,0x0f09,11,2,01799800020F091B0100FE
radar_s003,361,31129,0x0a17,17,8,01799900080A170B429F05BDD268B93EA7
radar_s003,362,31130,0x0a13,21,12,01799A000C0A1308801C833EB04DA53D10828ABC1F
radar_s003,363,31131,0x0a14,13,4,01799B00040A140600006041DE
radar_s003,366,31132,0x0100,33,24,01799C00180100026272656174682072617465203D2031342E30303030303020E3
radar_s003,399,31133,0x0a38,10,1,01799D00010A382901FE
radar_s003,426,31134,0x0a13,21,12,01799E000C0A130C809BEC3E30F5C13D46160CBDEE
radar_s003,459,31135,0x0a38,10,1,01799F00010A382B01FE
radar_s003,461,31136,0x0a04,29,20,0179A000140A043D01000000B0DE41BD8D1EAA3E00000000000000006B
radar_s003,462,31137,0x0a18,11,2,0179A100020A18360100FE
radar_s003,464,31138,0x0a16,17,8,0179A200080A1631010000009A99E54159
radar_s003,465,31139,0x0f09,11,2,0179A300020F09200100FE
radar_s003,466,31140,0x0a17,17,8,0179A400080A1736F9BE23BDB0C3B13EDA
radar_s003,469,31141,0x0a13,21,12,0179A5000C0A13374083653FE068DE3D82BC8DBD03
radar_s003,470,31142,0x0a14,13,4,0179A600040A143B00006041DE
radar_s003,473,31143,0x0100,33,24,0179A700180100396272656174682072617465203D2031342E30303030303020E3
radar_s003,506,31144,0x0a38,10,1,0179A800010A381C01FE
radar_s003,531,31145,0x0a13,21,12,0179A9000C0A133B40CC423F30F4FA3DAA1DD4BDD3
radar_s003,564,31146,0x0a38,10,1,0179AA00010A381E01FE
radar_s003,568,31147,0x0a04,29,20,0179AB00140A043601000000AC7134BDF9099E3E0000000000000000FA
radar_s003,569,31148,0x0a18,11,2,0179AC00020A183B0100FE
radar_s003,569,31149,0x0a16,17,8,0179AD00080A163E010000009A99E54159
radar_s003,570,31150,0x0f09,11,2,0179AE00020F092D0100FE
radar_s003,572,31151,0x0a17,17,8,0179AF00080A173D52182CBDD4E6A73E8F
radar_s003,574,31152,0x0a13,21,12,0179B0000C0A132240BF9C3FA8FF0B3E5EE0F0BD32
radar_s003,575,31153,0x0a14,13,4,0179B100040A142C00006041DE
radar_s003,579,31154,0x0100,33,24,0179B2001801002C6272656174682072617465203D2031342E30303030303020E3
radar_s003,611,31155,0x0a38,10,1,0179B300010A380701FE
radar_s003,639,31156,0x0a13,21,12,0179B4000C0A132640971B3F80051B3E2F29D2BDC5
radar_s003,670,31157,0x0a38,10,1,0179B500010A380101FE
radar_s003,673,31158,0x0a04,29,20,0179B600140A042B01000000AF54C5BC82BF963E0000000000000000E9
radar_s003,674,31159,0x0a18,11,2,0179B700020A18200200FD
radar_s003,675,31160,0x0a16,17,8,0179B800080A162B010000009A99E54159
radar_s003,676,31161,0x0f09,11,2,0179B900020F093A0100FE
radar_s003,679,31162,0x0a17,17,8,0179BA00080A1728556107BD2B539F3EA8
radar_s003,680,31163,0x0a13,21,12,0179BB000C0A132900EBDF3E18CD2A3E804186BDCE
radar_s003,681,31164,0x0a14,13,4,0179BC00040A142100006041DE
radar_s003,684,31165,0x0100,33,24,0179BD00180100236272656174682072617465203D2031342E30303030303020E3
radar_s003,719,31166,0x0a38,10,1,0179BE00010A380A02FD
radar_s003,741,31167,0x0a13,21,12,0179BF000C0A132D00AB273ED8853B3E8813C7BCF5
radar_s003,774,31168,0x0a38,10,1,0179C000010A387402FD
