session_id,t_ms,frame_id,radar_type,frame_len,data_len,frame_hex
radar_s004,0,8851,0x0a13,21,12,012293000C0A135A406BAF3ECEACD0BD5255193E6A
radar_s004,33,8852,0x0a38,10,1,01229400010A387B01FE
radar_s004,37,8853,0x0a04,29,20,01229500140A0453010000003358BA3C060CA03E000000000000000087
radar_s004,38,8854,0x0a18,11,2,01229600020A185A0100FE
radar_s004,38,8855,0x0a16,17,8,01229700080A165F010000009A99E54159
radar_s004,39,8856,0x0f09,11,2,01229800020F09400100FE
radar_s004,41,8857,0x0a17,17,8,01229900080A175040F28A3CF3FDA23E69
radar_s004,43,8858,0x0a13,21,12,01229A000C0A135340CFA5BE9867BFBD14641E3EC6
radar_s004,44,8859,0x0a14,13,4,01229B00040A145D000090412E
radar_s004,47,8860,0x0100,33,24,01229C00180100596272656174682072617465203D2031382E30303030303020EF
radar_s004,49,8861,0x0a15,13,4,01229D00040A155A00009A4227
radar_s004,51,8862,0x0100,32,23,01229E001701005468656172742072617465203D2037372E3030303030302084
radar_s004,84,8863,0x0a38,10,1,01229F00010A387001FE
radar_s004,109,8864,0x0a13,21,12,0122A0000C0A1369C02EAEBE4B18ADBDA675043EAB
radar_s004,142,8865,0x0a38,10,1,0122A100010A384E01FE
radar_s004,147,8866,0x0a04,29,20,0122A200140A0464010000003358BA3C060CA03E000000000000000087
radar_s004,147,8867,0x0a18,11,2,0122A300020A186F0100FE
radar_s004,148,8868,0x0a16,17,8,0122A400080A166C010000009A99E54159
radar_s004,148,8869,0x0f09,11,2,0122A500020F097D0100FE
radar_s004,149,8870,0x0a17,17,8,0122A600080A176F3AA5A23CFC84A13E19
radar_s004,151,8871,0x0a13,21,12,0122A7000C0A136E006BA13DD4259ABDF0EDA73D59
radar_s004,153,8872,0x0a14,13,4,0122A800040A146E000090412E
radar_s004,158,8873,0x0100,33,24,0122A9001801006C6272656174682072617465203D2031382E30303030303020EF
radar_s004,188,8874,0x0a38,10,1,0122AA00010A384501FE
radar_s004,217,8875,0x0a13,21,12,0122AB000C0A136200FA4D3E55FD86BD48D5BF3CFB
radar_s004,247,8876,0x0a38,10,1,0122AC00010A384301FE
radar_s004,250,8877,0x0a04,29,20,0122AD00140A046B01000000EEC8C03B7A00A23E0000000000000000C5
radar_s004,251,8878,0x0a18,11,2,0122AE00020A18620200FD
