session_id,t_ms,type,human_present,range_cm,total_phase,breath_phase,heart_phase,breath_rate,heart_rate,quality_flag
radar_s001,10320,0x0a38,1,,0.000,-0.027,0.114,5.000,121.000,0
radar_s001,10385,phase,1,,0.168,-0.007,-0.084,5.000,121.000,0
radar_s001,10457,0x0a38,1,,0.168,-0.007,-0.084,5.000,121.000,0
radar_s001,10522,0x0a38,1,,0.168,-0.007,-0.084,5.000,121.000,0
radar_s001,10588,phase,1,,0.259,0.016,-0.073,5.000,121.000,0
radar_s001,10660,0x0a38,1,,0.259,0.016,-0.073,5.000,121.000,0
radar_s001,10725,0x0a38,1,,0.259,0.016,-0.073,5.000,121.000,0
radar_s001,10790,phase,1,,0.071,0.033,0.037,5.000,121.000,0
radar_s001,10862,text,1,,0.071,0.033,0.037,5.000,121.000,0
radar_s001,10934,0x0a38,1,,0.071,0.033,0.037,5.000,121.000,0
radar_s001,10999,phase,1,,-0.047,0.039,0.070,5.000,121.000,0
radar_s001,11071,text,1,,-0.047,0.039,0.070,5.000,121.000,0
radar_s001,11142,0x0a38,1,,-0.047,0.039,0.070,5.000,121.000,0
radar_s001,11207,0x0a38,1,,-0.047,0.039,0.070,5.000,121.000,0
radar_s001,11272,0x0a38,1,,-0.047,0.039,0.070,5.000,121.000,0
radar_s001,11338,0x0a38,1,,-0.047,0.039,0.070,5.000,121.000,0
radar_s001,11403,phase,1,,-0.174,0.025,-0.053,5.000,121.000,0
radar_s001,11475,0x0a38,1,,-0.174,0.025,-0.053,5.000,121.000,0
radar_s001,11540,0x0a38,1,,-0.174,0.025,-0.053,5.000,121.000,0
radar_s001,11605,0x0a38,1,,-0.174,0.025,-0.053,5.000,121.000,0
radar_s001,11670,phase,1,,0.250,0.002,-0.048,5.000,121.000,0
radar_s001,11742,0x0a38,1,,0.250,0.002,-0.048,5.000,121.000,0
radar_s001,11807,0x0a38,1,,0.250,0.002,-0.048,5.000,121.000,0
radar_s001,11873,phase,1,,0.247,-0.022,0.063,5.000,121.000,0
radar_s001,11945,phase,1,,-0.126,-0.028,0.074,5.000,121.000,0
radar_s001,12017,0x0a38,1,,-0.126,-0.028,0.074,5.000,121.000,0
radar_s001,12082,0x0a18,1,,-0.126,-0.028,0.074,5.000,121.000,0
radar_s001,12147,phase,1,,0.392,-0.048,-0.020,5.000,121.000,0
radar_s001,12219,0x0a38,1,,0.392,-0.048,-0.020,5.000,121.000,0
radar_s001,12284,0x0a38,1,,0.392,-0.048,-0.020,5.000,121.000,0
radar_s001,12349,0x0a38,1,,0.392,-0.048,-0.020,5.000,121.000,0
radar_s001,12415,0x0a38,1,,0.392,-0.048,-0.020,5.000,121.000,0
radar_s001,12480,0x0a38,1,,0.392,-0.048,-0.020,5.000,121.000,0
radar_s001,12545,phase,1,,-0.277,-0.063,-0.040,5.000,121.000,0
radar_s001,12617,0x0a38,1,,-0.277,-0.063,-0.040,5.000,121.000,0
radar_s001,12682,0x0a38,1,,-0.277,-0.063,-0.040,5.000,121.000,0
radar_s001,12747,phase,1,,-0.384,-0.054,-0.154,5.000,121.000,0
radar_s001,12820,0x0a38,1,,-0.384,-0.054,-0.154,5.000,121.000,0
radar_s001,12885,0x0a38,1,,-0.384,-0.054,-0.154,5.000,121.000,0
radar_s001,12950,phase,1,,-0.027,-0.038,0.178,5.000,121.000,0
radar_s001,13022,0x0a38,1,,-0.027,-0.038,0.178,5.000,121.000,0
radar_s001,13087,0x0a38,1,,-0.027,-0.038,0.178,5.000,121.000,0
radar_s001,13152,phase,1,,0.278,-0.020,-0.039,5.000,121.000,0
radar_s001,13224,0x0a38,1,,0.278,-0.020,-0.039,5.000,121.000,0
radar_s001,13289,0x0a38,1,,0.278,-0.020,-0.039,5.000,121.000,0
radar_s001,13355,phase,1,,0.308,-0.003,0.033,5.000,121.000,0
radar_s001,13427,0x0a38,1,,0.308,-0.003,0.033,5.000,121.000,0
radar_s001,13492,0x0a38,1,,0.308,-0.003,0.033,5.000,121.000,0
radar_s001,13557,phase,1,,-0.141,0.010,-0.055,5.000,121.000,0
radar_s001,13629,text,1,,-0.141,0.010,-0.055,5.000,121.000,0
radar_s001,13700,0x0a38,1,,-0.141,0.010,-0.055,5.000,121.000,0
radar_s001,13766,0x0a38,1,,-0.141,0.010,-0.055,5.000,121.000,0
radar_s001,13831,breath_rate,1,,-0.141,0.010,-0.055,0.000,121.000,0
radar_s001,13899,0x0a38,1,,-0.141,0.010,-0.055,0.000,121.000,0
radar_s001,13964,0x0a38,1,,-0.141,0.010,-0.055,0.000,121.000,0
radar_s001,14029,breath_rate,1,,-0.141,0.010,-0.055,0.000,121.000,0
radar_s001,14097,0x0a38,1,,-0.141,0.010,-0.055,0.000,121.000,0
radar_s001,14162,0x0a38,1,,-0.141,0.010,-0.055,0.000,121.000,0
radar_s001,14227,phase,1,,-0.003,0.023,0.016,0.000,121.000,0
radar_s001,14299,0x0a38,1,,-0.003,0.023,0.016,0.000,121.000,0
radar_s001,14364,0x0a38,1,,-0.003,0.023,0.016,0.000,121.000,0
radar_s001,14429,0x0a38,1,,-0.003,0.023,0.016,0.000,121.000,0
radar_s001,14495,phase,1,,-0.098,0.001,0.025,0.000,121.000,0
radar_s001,14566,0x0a38,1,,-0.098,0.001,0.025,0.000,121.000,0
radar_s001,14632,0x0a38,1,,-0.098,0.001,0.025,0.000,121.000,0
radar_s001,14697,phase,1,,0.035,-0.020,-0.067,0.000,121.000,0
radar_s001,14769,0x0a38,1,,0.035,-0.020,-0.067,0.000,121.000,0
radar_s001,14834,0x0a38,1,,0.035,-0.020,-0.067,0.000,121.000,0
radar_s001,14899,phase,1,,0.215,-0.036,0.039,0.000,121.000,0
radar_s001,14971,0x0a38,1,,0.215,-0.036,0.039,0.000,121.000,0
radar_s001,15036,0x0a38,1,,0.215,-0.036,0.039,0.000,121.000,0
radar_s001,15101,phase,1,,0.353,-0.040,0.028,0.000,121.000,0
radar_s001,15173,0x0a38,1,,0.353,-0.040,0.028,0.000,121.000,0
radar_s001,15239,0x0a38,1,,0.353,-0.040,0.028,0.000,121.000,0
radar_s001,15304,phase,1,,-0.056,-0.032,-0.105,0.000,121.000,0
radar_s001,15376,0x0a38,1,,-0.056,-0.032,-0.105,0.000,121.000,0
radar_s001,15441,0x0a38,1,,-0.056,-0.032,-0.105,0.000,121.000,0
radar_s001,15506,phase,1,,-0.342,-0.018,0.100,0.000,121.000,0
radar_s001,15578,0x0a38,1,,-0.342,-0.018,0.100,0.000,121.000,0
radar_s001,15643,0x0a38,1,,-0.342,-0.018,0.100,0.000,121.000,0
radar_s001,15709,phase,1,,-0.181,-0.009,-0.018,0.000,121.000,0
radar_s001,15781,0x0a38,1,,-0.181,-0.009,-0.018,0.000,121.000,0
radar_s001,15846,0x0a38,1,,-0.181,-0.009,-0.018,0.000,121.000,0
radar_s001,15911,phase,1,,-0.157,-0.007,0.019,0.000,121.000,0
radar_s001,15983,heart_rate,1,,-0.157,-0.007,0.019,0.000,105.000,0
radar_s001,16051,0x0a38,1,,-0.157,-0.007,0.019,0.000,105.000,0
radar_s001,16116,0x0a38,1,,-0.157,-0.007,0.019,0.000,105.000,0
radar_s001,16181,phase,1,,0.278,-0.013,-0.073,0.000,105.000,0
radar_s001,16253,0x0a38,1,,0.278,-0.013,-0.073,0.000,105.000,0
radar_s001,16318,0x0a38,1,,0.278,-0.013,-0.073,0.000,105.000,0
radar_s001,16383,breath_rate,1,,0.278,-0.013,-0.073,0.000,105.000,0
radar_s001,16451,0x0a38,1,,0.278,-0.013,-0.073,0.000,105.000,0
radar_s001,16516,0x0a38,1,,0.278,-0.013,-0.073,0.000,105.000,0
radar_s001,16581,phase,1,,0.048,-0.016,-0.051,0.000,105.000,0
radar_s001,16654,phase,1,,0.333,-0.015,-0.108,0.000,105.000,0
radar_s001,16726,0x0a38,1,,0.333,-0.015,-0.108,0.000,105.000,0
radar_s001,16791,0x0a38,1,,0.333,-0.015,-0.108,0.000,105.000,0
radar_s001,16856,phase,1,,-0.019,-0.007,0.068,0.000,105.000,0
radar_s001,16928,0x0a38,1,,-0.019,-0.007,0.068,0.000,105.000,0
radar_s001,16993,0x0a38,1,,-0.019,-0.007,0.068,0.000,105.000,0
radar_s001,17058,phase,1,,-0.067,0.003,0.029,0.000,105.000,0
radar_s001,17130,0x0a38,1,,-0.067,0.003,0.029,0.000,105.000,0
radar_s001,17195,0x0a38,1,,-0.067,0.003,0.029,0.000,105.000,0
radar_s001,17261,phase,1,,-0.142,0.012,-0.092,0.000,105.000,0
radar_s001,17333,0x0a38,1,,-0.142,0.012,-0.092,0.000,105.000,0
radar_s001,17398,0x0a38,1,,-0.142,0.012,-0.092,0.000,105.000,0
radar_s001,17463,phase,1,,0.030,0.021,0.101,0.000,105.000,0
radar_s001,17535,0x0a38,1,,0.030,0.021,0.101,0.000,105.000,0
radar_s001,17600,0x0a38,1,,0.030,0.021,0.101,0.000,105.000,0
radar_s001,17665,phase,1,,-0.020,0.031,-0.109,0.000,105.000,0
radar_s001,17737,0x0a38,1,,-0.020,0.031,-0.109,0.000,105.000,0
radar_s001,17802,0x0a38,1,,-0.020,0.031,-0.109,0.000,105.000,0
radar_s001,17867,phase,1,,1.481,0.035,0.078,0.000,105.000,0
radar_s001,17939,0x0a38,1,,1.481,0.035,0.078,0.000,105.000,0
radar_s001,18004,0x0a38,1,,1.481,0.035,0.078,0.000,105.000,0
radar_s001,18070,0x0a38,1,,1.481,0.035,0.078,0.000,105.000,0
radar_s001,18135,phase,1,,2.016,0.009,-0.020,0.000,105.000,0
radar_s001,18207,phase,1,,-1.988,-0.003,-0.023,0.000,105.000,0
radar_s001,18279,0x0a38,1,,-1.988,-0.003,-0.023,0.000,105.000,0
radar_s001,18344,0x0a18,1,,-1.988,-0.003,-0.023,0.000,105.000,0
radar_s001,18409,phase,1,,2.676,-0.064,-0.038,0.000,105.000,0
radar_s001,18481,0x0a38,1,,2.676,-0.064,-0.038,0.000,105.000,0
radar_s001,18547,0x0a38,1,,2.676,-0.064,-0.038,0.000,105.000,0
radar_s001,18612,phase,1,,2.292,-0.097,0.043,0.000,105.000,0
radar_s001,18684,0x0a38,1,,2.292,-0.097,0.043,0.000,105.000,0
radar_s001,18749,0x0a38,1,,2.292,-0.097,0.043,0.000,105.000,0
radar_s001,18814,phase,1,,0.229,-0.028,-0.144,0.000,105.000,0
radar_s001,18886,0x0a38,1,,0.229,-0.028,-0.144,0.000,105.000,0
radar_s001,18951,0x0a38,1,,0.229,-0.028,-0.144,0.000,105.000,0
radar_s001,19016,phase,1,,0.251,0.160,0.476,0.000,105.000,0
radar_s001,19088,breath_rate,1,,0.251,0.160,0.476,0.000,105.000,0
radar_s001,19156,0x0a38,1,,0.251,0.160,0.476,0.000,105.000,0
radar_s001,19221,0x0a38,1,,0.251,0.160,0.476,0.000,105.000,0
radar_s001,19286,0x0a38,1,,0.251,0.160,0.476,0.000,105.000,0
radar_s001,19352,phase,1,,-0.233,0.478,-0.607,0.000,105.000,0
radar_s001,19424,0x0a38,1,,-0.233,0.478,-0.607,0.000,105.000,0
radar_s001,19489,0x0a38,1,,-0.233,0.478,-0.607,0.000,105.000,0
radar_s001,19554,phase,1,,-2.175,0.521,0.177,0.000,105.000,0
radar_s001,19626,0x0a38,1,,-2.175,0.521,0.177,0.000,105.000,0
radar_s001,19691,0x0a38,1,,-2.175,0.521,0.177,0.000,105.000,0
radar_s001,19756,phase,1,,2.727,0.339,0.352,0.000,105.000,0
radar_s001,19828,0x0a38,1,,2.727,0.339,0.352,0.000,105.000,0
radar_s001,19893,0x0a38,1,,2.727,0.339,0.352,0.000,105.000,0
radar_s001,19958,phase,1,,-1.485,-0.016,0.000,0.000,105.000,0
radar_s001,20030,0x0a38,1,,-1.485,-0.016,0.000,0.000,105.000,0
radar_s001,20096,0x0a38,1,,-1.485,-0.016,0.000,0.000,105.000,0
radar_s001,20161,0x0a38,1,,-1.485,-0.016,0.000,0.000,105.000,0
radar_s001,20226,breath_rate,1,,-1.485,-0.016,0.000,10.000,105.000,0
radar_s001,20294,0x0a38,1,,-1.485,-0.016,0.000,10.000,105.000,0
radar_s001,20359,0x0a38,1,,-1.485,-0.016,0.000,10.000,105.000,0
radar_s001,20424,breath_rate,1,,-1.485,-0.016,0.000,10.000,105.000,0
radar_s001,20492,0x0a38,1,,-1.485,-0.016,0.000,10.000,105.000,0
radar_s001,20557,0x0a38,1,,-1.485,-0.016,0.000,10.000,105.000,0
radar_s001,20622,target_range,1,28.700,-1.485,-0.016,0.000,10.000,105.000,0
radar_s001,20691,phase,1,28.700,-0.365,-0.877,-0.695,10.000,105.000,0
radar_s001,20763,0x0a38,1,28.700,-0.365,-0.877,-0.695,10.000,105.000,0
radar_s001,20829,0x0a38,1,28.700,-0.365,-0.877,-0.695,10.000,105.000,0
radar_s001,20894,phase,1,28.700,-0.638,-0.661,0.980,10.000,105.000,0
radar_s001,20966,0x0a38,1,28.700,-0.638,-0.661,0.980,10.000,105.000,0
radar_s001,21031,0x0a38,1,28.700,-0.638,-0.661,0.980,10.000,105.000,0
radar_s001,21096,phase,1,28.700,-0.198,-0.298,0.850,10.000,105.000,0
radar_s001,21168,0x0a38,1,28.700,-0.198,-0.298,0.850,10.000,105.000,0
radar_s001,21233,0x0a38,1,28.700,-0.198,-0.298,0.850,10.000,105.000,0
