session_id,t_ms,type,human_present,range_cm,total_phase,breath_phase,heart_phase,breath_rate,heart_rate,quality_flag
radar_s003,665,phase,,,-0.054,-0.115,-0.168,,,1
radar_s003,700,target_range,,34.440,,,,,,1
radar_s003,701,human_status,1,,,,,,,1
radar_s003,703,track_position,,,,,,,,1
radar_s003,705,phase,,,0.090,-0.126,-0.077,,,1
radar_s003,706,breath_rate,,,,,,5.000,,1
radar_s003,709,text,,,,,,,,1
radar_s003,766,phase,,,0.052,-0.134,0.030,,,1
radar_s003,801,target_range,,34.440,,,,,,1
radar_s003,802,human_status,1,,,,,,,1
radar_s003,803,track_position,,,,,,,,1
radar_s003,806,phase,,,0.020,-0.138,0.129,,,1
radar_s003,809,breath_rate,,,,,,5.000,,1
radar_s003,810,text,,,,,,,,1
radar_s003,811,heart_rate,,,,,,,103.000,1
radar_s003,814,text,,,,,,,,1
radar_s003,871,phase,,,0.021,-0.139,0.192,,,1
radar_s003,906,target_range,,34.440,,,,,,1
radar_s003,909,human_status,1,,,,,,,1
radar_s003,910,track_position,,,,,,,,1
radar_s003,911,phase,,,0.206,-0.135,0.196,,,1
radar_s003,912,breath_rate,,,,,,5.000,,1
radar_s003,915,text,,,,,,,,1
radar_s003,972,phase,,,-0.054,-0.128,0.131,,,1
radar_s003,1009,target_range,,34.440,,,,,,1
radar_s003,1009,human_status,1,,,,,,,1
radar_s003,1010,track_position,,,,,,,,1
radar_s003,1013,phase,,,0.405,-0.117,0.017,,,1
radar_s003,1014,breath_rate,,,,,,6.000,,1
radar_s003,1017,text,,,,,,,,1
radar_s003,1075,phase,,,0.612,-0.102,-0.108,,,1
radar_s003,1110,target_range,,34.440,,,,,,1
radar_s003,1111,human_status,1,,,,,,,1
radar_s003,1113,track_position,,,,,,,,1
radar_s003,1115,phase,,,0.706,-0.084,-0.200,,,1
radar_s003,1116,breath_rate,,,,,,7.000,,1
radar_s003,1119,text,,,,,,,,1
radar_s003,1176,phase,,,0.463,-0.063,-0.228,,,1
radar_s003,1211,target_range,,34.440,,,,,,1
radar_s003,1212,human_status,1,,,,,,,1
radar_s003,1214,track_position,,,,,,,,1
radar_s003,1216,phase,,,0.338,-0.040,-0.187,,,1
radar_s003,1219,breath_rate,,,,,,8.000,,1
radar_s003,1220,text,,,,,,,,1
radar_s003,1277,phase,,,0.384,-0.014,-0.097,,,1
radar_s003,1312,target_range,,34.440,,,,,,1
radar_s003,1313,human_status,1,,,,,,,1
radar_s003,1315,track_position,,,,,,,,1
radar_s003,1319,phase,,,0.129,0.014,0.009,,,1
radar_s003,1320,breath_rate,,,,,,9.000,,1
radar_s003,1321,text,,,,,,,,1
radar_s003,1322,heart_rate,,,,,,,103.000,1
radar_s003,1325,text,,,,,,,,1
radar_s003,1382,phase,,,-1.342,0.044,0.097,,,1
radar_s003,1419,target_range,,34.440,,,,,,1
radar_s003,1419,human_status,1,,,,,,,1
radar_s003,1420,track_position,,,,,,,,1
radar_s003,1422,phase,,,-0.203,0.074,0.147,,,1
radar_s003,1423,breath_rate,,,,,,10.000,,1
radar_s003,1426,text,,,,,,,,1
radar_s003,1483,phase,,,0.018,0.105,0.155,,,1
radar_s003,1519,target_range,,34.440,,,,,,1
radar_s003,1520,human_status,1,,,,,,,1
radar_s003,1521,track_position,,,,,,,,1
radar_s003,1523,phase,,,0.030,0.135,0.134,,,1
radar_s003,1524,breath_rate,,,,,,11.000,,1
radar_s003,1527,text,,,,,,,,1
radar_s003,1584,phase,,,-0.075,0.163,0.103,,,1
radar_s003,1620,target_range,,34.440,,,,,,1
radar_s003,1621,human_status,1,,,,,,,1
radar_s003,1621,track_position,,,,,,,,1
radar_s003,1624,phase,,,-0.092,0.188,0.082,,,1
radar_s003,1625,breath_rate,,,,,,12.000,,1
radar_s003,1629,text,,,,,,,,1
radar_s003,1685,phase,,,0.176,0.211,0.079,,,1
radar_s003,1721,target_range,,34.440,,,,,,1
radar_s003,1722,human_status,1,,,,,,,1
radar_s003,1722,track_position,,,,,,,,1
radar_s003,1725,phase,,,0.178,0.230,0.093,,,1
radar_s003,1726,breath_rate,,,,,,13.000,,1
radar_s003,1729,text,,,,,,,,1
radar_s003,1786,phase,,,-0.226,0.244,0.109,,,1
radar_s003,1821,target_range,,34.440,,,,,,1
radar_s003,1822,human_status,1,,,,,,,1
radar_s003,1823,track_position,,,,,,,,1
radar_s003,1826,phase,,,-0.264,0.254,0.102,,,1
radar_s003,1829,breath_rate,,,,,,14.000,,1
radar_s003,1830,text,,,,,,,,1
radar_s003,1831,heart_rate,,,,,,,101.000,1
radar_s003,1834,text,,,,,,,,1
radar_s003,1891,phase,,,-0.296,0.260,0.048,,,1
radar_s003,1926,target_range,,34.440,,,,,,1
radar_s003,1929,human_status,1,,,,,,,1
radar_s003,1930,track_position,,,,,,,,1
radar_s003,1931,phase,,,-0.310,0.261,-0.064,,,1
radar_s003,1932,breath_rate,,,,,,15.000,,1
radar_s003,1935,text,,,,,,,,1
radar_s003,1992,phase,,,-0.242,0.257,-0.218,,,1
radar_s003,2030,target_range,,34.440,,,,,,1
radar_s003,2030,human_status,1,,,,,,,1
radar_s003,2031,track_position,,,,,,,,1
radar_s003,2032,phase,,,-0.429,0.249,-0.372,,,1
radar_s003,2033,breath_rate,,,,,,16.000,,1
radar_s003,2036,text,,,,,,,,1
radar_s003,2092,phase,,,-0.130,0.235,-0.467,,,1
radar_s003,2129,target_range,,34.440,,,,,,1
radar_s003,2129,human_status,1,,,,,,,1
radar_s003,2130,track_position,,,,,,,,1
radar_s003,2133,phase,,,-0.112,0.218,-0.450,,,1
radar_s003,2134,breath_rate,,,,,,17.000,,1
radar_s003,2137,text,,,,,,,,1
radar_s003,2193,phase,,,-0.056,0.196,-0.302,,,1
radar_s003,2229,target_range,,34.440,,,,,,1
radar_s003,2230,human_status,1,,,,,,,1
radar_s003,2231,track_position,,,,,,,,1
radar_s003,2234,phase,,,-0.177,0.171,-0.051,,,1
radar_s003,2235,breath_rate,,,,,,18.000,,1
radar_s003,2240,text,,,,,,,,1
radar_s003,2295,phase,,,0.084,0.143,0.233,,,1
radar_s003,2331,target_range,,34.440,,,,,,1
radar_s003,2332,human_status,1,,,,,,,1
radar_s003,2333,track_position,,,,,,,,1
radar_s003,2335,phase,,,-0.003,0.113,0.461,,,1
radar_s003,2336,breath_rate,,,,,,18.000,,1
radar_s003,2339,text,,,,,,,,1
radar_s003,2341,heart_rate,,,,,,,100.000,1
radar_s003,2344,text,,,,,,,,1
radar_s003,2400,phase,,,-0.142,0.080,0.561,,,1
radar_s003,2436,target_range,,34.440,,,,,,1
radar_s003,2439,human_status,1,,,,,,,1
radar_s003,2440,track_position,,,,,,,,1
radar_s003,2440,phase,,,-0.243,0.047,0.505,,,1
radar_s003,2441,breath_rate,,,,,,19.000,,1
radar_s003,2444,text,,,,,,,,1
radar_s003,2501,phase,,,-0.167,0.013,0.322,,,1
radar_s003,2536,target_range,,34.440,,,,,,1
radar_s003,2539,human_status,1,,,,,,,1
radar_s003,2540,track_position,,,,,,,,1
radar_s003,2541,phase,,,-0.906,-0.020,0.081,,,1
radar_s003,2542,breath_rate,,,,,,20.000,,1
radar_s003,2545,text,,,,,,,,1
radar_s003,2602,phase,,,-1.300,-0.052,-0.135,,,1
radar_s003,2639,target_range,,34.440,,,,,,1
radar_s003,2639,human_status,1,,,,,,,1
radar_s003,2640,track_position,,,,,,,,1
radar_s003,2642,phase,,,-0.281,-0.083,-0.263,,,1
radar_s003,2643,breath_rate,,,,,,20.000,,1
radar_s003,2646,text,,,,,,,,1
radar_s003,2703,phase,,,0.076,-0.113,-0.283,,,1
radar_s003,2739,target_range,,34.440,,,,,,1
radar_s003,2740,human_status,1,,,,,,,1
radar_s003,2741,track_position,,,,,,,,1
radar_s003,2744,phase,,,-0.209,-0.140,-0.217,,,1
radar_s003,2745,breath_rate,,,,,,21.000,,1
radar_s003,2749,text,,,,,,,,1
radar_s003,2805,phase,,,-0.040,-0.166,-0.112,,,1
radar_s003,2840,target_range,,34.440,,,,,,1
radar_s003,2841,human_status,1,,,,,,,1
radar_s003,2843,track_position,,,,,,,,1
radar_s003,2845,phase,,,-0.190,-0.189,-0.016,,,1
radar_s003,2846,breath_rate,,,,,,22.000,,1
radar_s003,2849,text,,,,,,,,1
radar_s003,2851,heart_rate,,,,,,,99.000,1
radar_s003,2853,text,,,,,,,,1
radar_s003,2910,phase,,,-0.277,-0.209,0.041,,,1
radar_s003,2945,target_range,,34.440,,,,,,1
radar_s003,2946,human_status,1,,,,,,,1
radar_s003,2949,track_position,,,,,,,,1
radar_s003,2950,phase,,,-0.260,-0.226,0.058,,,1
radar_s003,2951,breath_rate,,,,,,22.000,,1
radar_s003,2954,text,,,,,,,,1
radar_s003,3011,phase,,,0.217,-0.241,0.045,,,1
radar_s003,3046,target_range,,34.440,,,,,,1
radar_s003,3049,human_status,1,,,,,,,1
radar_s003,3050,track_position,,,,,,,,1
radar_s003,3051,phase,,,-0.005,-0.252,0.017,,,1
radar_s003,3052,breath_rate,,,,,,22.000,,1
radar_s003,3055,text,,,,,,,,1
radar_s003,3112,phase,,,-0.257,-0.259,-0.022,,,1
radar_s003,3149,target_range,,34.440,,,,,,1
radar_s003,3149,human_status,1,,,,,,,1
radar_s003,3150,track_position,,,,,,,,1
radar_s003,3152,phase,,,-0.184,-0.263,-0.072,,,1
radar_s003,3153,breath_rate,,,,,,23.000,,1
radar_s003,3156,text,,,,,,,,1
radar_s003,3213,phase,,,-0.217,-0.263,-0.126,,,1
radar_s003,3249,target_range,,34.440,,,,,,1
radar_s003,3250,human_status,1,,,,,,,1
radar_s003,3251,track_position,,,,,,,,1
radar_s003,3253,phase,,,-0.141,-0.259,-0.166,,,1
radar_s003,3254,breath_rate,,,,,,23.000,,1
radar_s003,3257,text,,,,,,,,1
radar_s003,3315,phase,,,-0.112,-0.252,-0.163,,,1
radar_s003,3350,target_range,,34.440,,,,,,1
radar_s003,3351,human_status,1,,,,,,,1
radar_s003,3353,track_position,,,,,,,,1
radar_s003,3355,phase,,,0.032,-0.242,-0.096,,,1
radar_s003,3359,breath_rate,,,,,,23.000,,1
radar_s003,3360,text,,,,,,,,1
radar_s003,3361,heart_rate,,,,,,,98.000,1
radar_s003,3363,text,,,,,,,,1
radar_s003,3420,phase,,,-0.044,-0.229,0.033,,,1
radar_s003,3455,target_range,,34.440,,,,,,1
radar_s003,3456,human_status,1,,,,,,,1
radar_s003,3459,track_position,,,,,,,,1
radar_s003,3460,phase,,,-0.110,-0.213,0.189,,,1
radar_s003,3461,breath_rate,,,,,,23.000,,1
radar_s003,3464,text,,,,,,,,1
radar_s003,3521,phase,,,-0.672,-0.194,0.318,,,1
radar_s003,3556,target_range,,34.440,,,,,,1
radar_s003,3559,human_status,1,,,,,,,1
radar_s003,3560,track_position,,,,,,,,1
radar_s003,3561,phase,,,-2.681,-0.174,0.368,,,1
radar_s003,3562,breath_rate,,,,,,24.000,,1
radar_s003,3565,text,,,,,,,,1
radar_s003,3622,phase,,,-0.367,-0.152,0.314,,,1
radar_s003,3659,target_range,,34.440,,,,,,1
radar_s003,3659,human_status,1,,,,,,,1
radar_s003,3660,track_position,,,,,,,,1
radar_s003,3662,phase,,,-0.148,-0.130,0.171,,,1
radar_s003,3663,breath_rate,,,,,,24.000,,1
radar_s003,3666,text,,,,,,,,1
radar_s003,3723,phase,,,0.276,-0.107,-0.014,,,1
radar_s003,3759,target_range,,34.440,,,,,,1
radar_s003,3760,human_status,1,,,,,,,1
radar_s003,3761,track_position,,,,,,,,1
radar_s003,3763,phase,,,0.428,-0.086,-0.182,,,1
radar_s003,3764,breath_rate,,,,,,24.000,,1
radar_s003,3767,text,,,,,,,,1
radar_s003,3825,phase,,,-0.106,-0.066,-0.283,,,1
radar_s003,3860,target_range,,34.440,,,,,,1
radar_s003,3861,human_status,1,,,,,,,1
radar_s003,3863,track_position,,,,,,,,1
radar_s003,3865,phase,,,-0.558,-0.048,-0.293,,,1
radar_s003,3866,breath_rate,,,,,,24.000,,1
radar_s003,3869,text,,,,,,,,1
radar_s003,3871,heart_rate,,,,,,,98.000,1
radar_s003,3873,text,,,,,,,,1
radar_s003,3930,phase,,,-0.422,-0.031,-0.219,,,1
radar_s003,3966,target_range,,34.440,,,,,,1
radar_s003,3969,human_status,1,,,,,,,1
radar_s003,3970,track_position,,,,,,,,1
radar_s003,3971,phase,,,-0.116,-0.016,-0.095,,,1
radar_s003,3972,breath_rate,,,,,,23.000,,1
radar_s003,3975,text,,,,,,,,1
radar_s003,4031,phase,,,0.065,-0.002,0.027,,,1
radar_s003,4069,target_range,,34.440,,,,,,1
radar_s003,4070,human_status,1,,,,,,,1
radar_s003,4070,track_position,,,,,,,,1
radar_s003,4072,phase,,,0.070,0.009,0.093,,,1
radar_s003,4073,breath_rate,,,,,,23.000,,1
radar_s003,4076,text,,,,,,,,1
radar_s003,4132,phase,,,0.057,0.019,0.070,,,1
radar_s003,4169,target_range,,34.440,,,,,,1
radar_s003,4169,human_status,1,,,,,,,1
radar_s003,4170,track_position,,,,,,,,1
radar_s003,4173,phase,,,0.018,0.028,-0.033,,,1
radar_s003,4174,breath_rate,,,,,,23.000,,1
radar_s003,4177,text,,,,,,,,1
radar_s003,4233,phase,,,-0.066,0.035,-0.160,,,1
radar_s003,4269,target_range,,34.440,,,,,,1
radar_s003,4270,human_status,1,,,,,,,1
radar_s003,4271,track_position,,,,,,,,1
radar_s003,4273,phase,,,-0.252,0.041,-0.232,,,1
radar_s003,4275,breath_rate,,,,,,23.000,,1
radar_s003,4279,text,,,,,,,,1
radar_s003,4336,phase,,,-0.261,0.047,-0.183,,,1
radar_s003,4371,target_range,,34.440,,,,,,1
radar_s003,4372,human_status,1,,,,,,,1
radar_s003,4374,track_position,,,,,,,,1
radar_s003,4376,phase,,,-0.203,0.052,-0.003,,,1
radar_s003,4379,breath_rate,,,,,,23.000,,1
radar_s003,4381,text,,,,,,,,1
radar_s003,4382,heart_rate,,,,,,,97.000,1
radar_s003,4385,text,,,,,,,,1
radar_s003,4441,phase,,,0.157,0.056,0.251,,,1
radar_s003,4476,target_range,,34.440,,,,,,1
radar_s003,4479,human_status,1,,,,,,,1
radar_s003,4480,track_position,,,,,,,,1
radar_s003,4481,phase,,,-0.179,0.061,0.471,,,1
radar_s003,4483,breath_rate,,,,,,23.000,,1
radar_s003,4485,text,,,,,,,,1
radar_s003,4542,phase,,,-0.321,0.065,0.550,,,1
radar_s003,4579,target_range,,34.440,,,,,,1
radar_s003,4579,human_status,1,,,,,,,1
radar_s003,4580,track_position,,,,,,,,1
radar_s003,4582,phase,,,-0.580,0.068,0.439,,,1
radar_s003,4583,breath_rate,,,,,,23.000,,1
radar_s003,4586,text,,,,,,,,1
radar_s003,4643,phase,,,-0.385,0.072,0.172,,,1
radar_s003,4679,target_range,,34.440,,,,,,1
radar_s003,4680,human_status,1,,,,,,,1
radar_s003,4681,track_position,,,,,,,,1
radar_s003,4683,phase,,,-0.099,0.076,-0.145,,,1
radar_s003,4684,breath_rate,,,,,,23.000,,1
radar_s003,4687,text,,,,,,,,1
radar_s003,4744,phase,,,-0.010,0.079,-0.389,,,1
radar_s003,4780,target_range,,34.440,,,,,,1
radar_s003,4781,human_status,1,,,,,,,1
radar_s003,4782,track_position,,,,,,,,1
radar_s003,4784,phase,,,0.198,0.082,-0.476,,,1
radar_s003,4785,breath_rate,,,,,,23.000,,1
radar_s003,4790,text,,,,,,,,1
radar_s003,4845,phase,,,-0.036,0.084,-0.401,,,1
radar_s003,4880,target_range,,34.440,,,,,,1
radar_s003,4881,human_status,1,,,,,,,1
radar_s003,4883,track_position,,,,,,,,1
radar_s003,4885,phase,,,-0.005,0.086,-0.226,,,1
radar_s003,4886,breath_rate,,,,,,23.000,,1
radar_s003,4889,text,,,,,,,,1
radar_s003,4891,heart_rate,,,,,,,97.000,1
radar_s003,4893,text,,,,,,,,1
radar_s003,4950,phase,,,-0.206,0.088,-0.047,,,1
radar_s003,4985,target_range,,34.440,,,,,,1
radar_s003,4986,human_status,1,,,,,,,1
radar_s003,4989,track_position,,,,,,,,1
radar_s003,4990,phase,,,-0.469,0.089,0.061,,,1
radar_s003,4991,breath_rate,,,,,,23.000,,1
radar_s003,4994,text,,,,,,,,1
radar_s003,5051,phase,,,-0.209,0.090,0.075,,,1
radar_s003,5086,target_range,,34.440,,,,,,1
radar_s003,5089,human_status,1,,,,,,,1
radar_s003,5090,track_position,,,,,,,,1
radar_s003,5091,phase,,,-0.122,0.091,0.026,,,1
radar_s003,5092,breath_rate,,,,,,23.000,,1
radar_s003,5095,text,,,,,,,,1
radar_s003,5152,phase,,,0.530,0.092,-0.029,,,1
radar_s003,5189,target_range,,34.440,,,,,,1
radar_s003,5189,human_status,1,,,,,,,1
radar_s003,5190,track_position,,,,,,,,1
radar_s003,5192,phase,,,1.230,0.092,-0.040,,,1
radar_s003,5193,breath_rate,,,,,,23.000,,1
radar_s003,5196,text,,,,,,,,1
radar_s003,5253,phase,,,0.324,0.091,0.008,,,1
radar_s003,5289,target_range,,34.440,,,,,,1
radar_s003,5290,human_status,1,,,,,,,1
radar_s003,5291,track_position,,,,,,,,1
radar_s003,5294,phase,,,0.386,0.091,0.097,,,1
radar_s003,5295,breath_rate,,,,,,23.000,,1
radar_s003,5300,text,,,,,,,,1
radar_s003,5356,phase,,,0.284,0.092,0.191,,,1
radar_s003,5391,target_range,,34.440,,,,,,1
radar_s003,5392,human_status,1,,,,,,,1
radar_s003,5394,track_position,,,,,,,,1
radar_s003,5396,phase,,,0.552,0.092,0.253,,,1
radar_s003,5399,breath_rate,,,,,,23.000,,1
radar_s003,5400,text,,,,,,,,1
radar_s003,5402,heart_rate,,,,,,,98.000,1
radar_s003,5404,text,,,,,,,,1
radar_s003,5461,phase,,,0.672,0.094,0.262,,,1
radar_s003,5496,target_range,,34.440,,,,,,1
radar_s003,5499,human_status,1,,,,,,,1
radar_s003,5500,track_position,,,,,,,,1
radar_s003,5501,phase,,,1.042,0.097,0.211,,,1
radar_s003,5502,breath_rate,,,,,,23.000,,1
radar_s003,5505,text,,,,,,,,1
radar_s003,5563,phase,,,1.149,0.101,0.110,,,1
radar_s003,5599,target_range,,34.440,,,,,,1
radar_s003,5600,human_status,1,,,,,,,1
radar_s003,5601,track_position,,,,,,,,1
radar_s003,5604,phase,,,0.795,0.106,-0.022,,,1
radar_s003,5605,breath_rate,,,,,,23.000,,1
radar_s003,5610,text,,,,,,,,1
radar_s003,5664,phase,,,0.160,0.113,-0.154,,,1
radar_s003,5700,target_range,,34.440,,,,,,1
radar_s003,5701,human_status,1,,,,,,,1
radar_s003,5702,track_position,,,,,,,,1
radar_s003,5705,phase,,,-0.029,0.122,-0.252,,,1
radar_s003,5706,breath_rate,,,,,,23.000,,1
radar_s003,5709,text,,,,,,,,1
radar_s003,5765,phase,,,-0.091,0.133,-0.283,,,1
radar_s003,5801,target_range,,34.440,,,,,,1
radar_s003,5802,human_status,1,,,,,,,1
radar_s003,5803,track_position,,,,,,,,1
radar_s003,5805,phase,,,0.274,0.145,-0.236,,,1
radar_s003,5810,breath_rate,,,,,,23.000,,1
radar_s003,5810,text,,,,,,,,1
radar_s003,5866,phase,,,0.166,0.157,-0.129,,,1
radar_s003,5901,target_range,,34.440,,,,,,1
radar_s003,5902,human_status,1,,,,,,,1
radar_s003,5904,track_position,,,,,,,,1
radar_s003,5906,phase,,,-0.038,0.170,-0.004,,,1
radar_s003,5909,breath_rate,,,,,,23.000,,1
radar_s003,5911,text,,,,,,,,1
radar_s003,5912,heart_rate,,,,,,,99.000,1
radar_s003,5915,text,,,,,,,,1
radar_s003,5971,phase,,,0.077,0.183,0.085,,,1
radar_s003,6010,target_range,,34.440,,,,,,1
radar_s003,6010,human_status,1,,,,,,,1
radar_s003,6011,track_position,,,,,,,,1
radar_s003,6011,phase,,,-0.090,0.195,0.109,,,1
radar_s003,6013,breath_rate,,,,,,23.000,,1
radar_s003,6015,text,,,,,,,,1
radar_s003,6072,phase,,,0.335,0.205,0.070,,,1
radar_s003,6109,target_range,,34.440,,,,,,1
radar_s003,6109,human_status,1,,,,,,,1
radar_s003,6110,track_position,,,,,,,,1
radar_s003,6112,phase,,,0.859,0.213,0.008,,,1
radar_s003,6113,breath_rate,,,,,,22.000,,1
radar_s003,6116,text,,,,,,,,1
radar_s003,6173,phase,,,0.872,0.218,-0.032,,,1
radar_s003,6209,target_range,,34.440,,,,,,1
radar_s003,6210,human_status,1,,,,,,,1
radar_s003,6211,track_position,,,,,,,,1
radar_s003,6213,phase,,,0.328,0.221,-0.024,,,1
radar_s003,6214,breath_rate,,,,,,22.000,,1
radar_s003,6217,text,,,,,,,,1
radar_s003,6274,phase,,,0.060,0.220,0.026,,,1
radar_s003,6310,target_range,,34.440,,,,,,1
radar_s003,6311,human_status,1,,,,,,,1
radar_s003,6312,track_position,,,,,,,,1
radar_s003,6315,phase,,,-0.104,0.215,0.078,,,1
radar_s003,6316,breath_rate,,,,,,21.000,,1
radar_s003,6319,text,,,,,,,,1
radar_s003,6376,phase,,,-0.039,0.208,0.091,,,1
radar_s003,6411,target_range,,34.440,,,,,,1
radar_s003,6412,human_status,1,,,,,,,1
radar_s003,6413,track_position,,,,,,,,1
radar_s003,6416,phase,,,-0.171,0.197,0.046,,,1
radar_s003,6419,breath_rate,,,,,,21.000,,1
radar_s003,6420,text,,,,,,,,1
radar_s003,6421,heart_rate,,,,,,,101.000,1
radar_s003,6424,text,,,,,,,,1
radar_s003,6481,phase,,,-0.217,0.183,-0.040,,,1
radar_s003,6516,target_range,,34.440,,,,,,1
radar_s003,6519,human_status,1,,,,,,,1
radar_s003,6520,track_position,,,,,,,,1
radar_s003,6521,phase,,,-0.131,0.166,-0.123,,,1
radar_s003,6522,breath_rate,,,,,,21.000,,1
radar_s003,6525,text,,,,,,,,1
radar_s003,6582,phase,,,-0.249,0.145,-0.151,,,1
radar_s003,6619,target_range,,34.440,,,,,,1
radar_s003,6619,human_status,1,,,,,,,1
radar_s003,6620,track_position,,,,,,,,1
radar_s003,6622,phase,,,-0.271,0.121,-0.096,,,1
radar_s003,6623,breath_rate,,,,,,20.000,,1
radar_s003,6626,text,,,,,,,,1
radar_s003,6683,phase,,,-0.048,0.094,0.035,,,1
radar_s003,6719,target_range,,34.440,,,,,,1
radar_s003,6720,human_status,1,,,,,,,1
radar_s003,6720,track_position,,,,,,,,1
radar_s003,6723,phase,,,0.217,0.064,0.199,,,1
radar_s003,6724,breath_rate,,,,,,20.000,,1
radar_s003,6727,text,,,,,,,,1
radar_s003,6783,phase,,,0.189,0.031,0.331,,,1
radar_s003,6819,target_range,,34.440,,,,,,1
radar_s003,6820,human_status,1,,,,,,,1
radar_s003,6821,track_position,,,,,,,,1
radar_s003,6824,phase,,,0.087,-0.003,0.373,,,1
radar_s003,6825,breath_rate,,,,,,20.000,,1
radar_s003,6830,text,,,,,,,,1
radar_s003,6885,phase,,,0.002,-0.040,0.296,,,1
radar_s003,6921,target_range,,34.440,,,,,,1
radar_s003,6922,human_status,1,,,,,,,1
radar_s003,6923,track_position,,,,,,,,1
radar_s003,6925,phase,,,0.263,-0.077,0.113,,,1
radar_s003,6926,breath_rate,,,,,,19.000,,1
radar_s003,6929,text,,,,,,,,1
radar_s003,6931,heart_rate,,,,,,,101.000,1
radar_s003,6934,text,,,,,,,,1
radar_s003,6990,phase,,,0.157,-0.115,-0.124,,,1
radar_s003,7026,target_range,,34.440,,,,,,1
radar_s003,7029,human_status,1,,,,,,,1
radar_s003,7030,track_position,,,,,,,,1
radar_s003,7030,phase,,,-0.197,-0.152,-0.346,,,1
radar_s003,7031,breath_rate,,,,,,19.000,,1
radar_s003,7034,text,,,,,,,,1
radar_s003,7091,phase,,,-0.030,-0.188,-0.489,,,1
radar_s003,7126,target_range,,34.440,,,,,,1
radar_s003,7129,human_status,1,,,,,,,1
radar_s003,7130,track_position,,,,,,,,1
radar_s003,7131,phase,,,0.031,-0.223,-0.515,,,1
radar_s003,7132,breath_rate,,,,,,19.000,,1
radar_s003,7135,text,,,,,,,,1
radar_s003,7192,phase,,,-0.209,-0.256,-0.425,,,1
radar_s003,7229,target_range,,34.440,,,,,,1
radar_s003,7229,human_status,1,,,,,,,1
radar_s003,7230,track_position,,,,,,,,1
radar_s003,7232,phase,,,-0.275,-0.286,-0.252,,,1
radar_s003,7233,breath_rate,,,,,,19.000,,1
radar_s003,7236,text,,,,,,,,1
radar_s003,7293,phase,,,-0.110,-0.313,-0.043,,,1
radar_s003,7329,target_range,,34.440,,,,,,1
radar_s003,7330,human_status,1,,,,,,,1
radar_s003,7331,track_position,,,,,,,,1
radar_s003,7333,phase,,,0.000,-0.336,0.150,,,1
radar_s003,7334,breath_rate,,,,,,18.000,,1
radar_s003,7337,text,,,,,,,,1
radar_s003,7395,phase,,,0.074,-0.357,0.293,,,1
radar_s003,7431,target_range,,34.440,,,,,,1
radar_s003,7432,human_status,1,,,,,,,1
radar_s003,7433,track_position,,,,,,,,1
radar_s003,7435,phase,,,0.026,-0.373,0.371,,,1
radar_s003,7439,breath_rate,,,,,,18.000,,1
radar_s003,7440,text,,,,,,,,1
radar_s003,7441,heart_rate,,,,,,,100.000,1
radar_s003,7444,text,,,,,,,,1
radar_s003,7500,phase,,,0.049,-0.386,0.385,,,1
radar_s003,7536,target_range,,34.440,,,,,,1
radar_s003,7539,human_status,1,,,,,,,1
