session_id,t_ms,type,human_present,range_cm,total_phase,breath_phase,heart_phase,breath_rate,heart_rate,quality_flag
radar_s004,2323,heart_rate,,,,,,,110.000,1
radar_s004,2326,text,,,,,,,,1
radar_s004,2384,phase,,,-0.180,-0.097,0.282,,,1
radar_s004,2420,target_range,,34.440,,,,,,1
radar_s004,2421,human_status,1,,,,,,,1
radar_s004,2422,track_position,,,,,,,,1
radar_s004,2425,phase,,,-0.378,-0.130,0.237,,,1
radar_s004,2426,breath_rate,,,,,,19.000,,1
radar_s004,2430,text,,,,,,,,1
radar_s004,2485,phase,,,-0.078,-0.164,0.080,,,1
radar_s004,2521,target_range,,34.440,,,,,,1
radar_s004,2522,human_status,1,,,,,,,1
radar_s004,2523,track_position,,,,,,,,1
radar_s004,2526,phase,,,-0.211,-0.198,-0.151,,,1
radar_s004,2527,breath_rate,,,,,,18.000,,1
radar_s004,2530,text,,,,,,,,1
radar_s004,2586,phase,,,-0.182,-0.231,-0.377,,,1
radar_s004,2622,target_range,,34.440,,,,,,1
radar_s004,2623,human_status,1,,,,,,,1
radar_s004,2624,track_position,,,,,,,,1
radar_s004,2627,phase,,,-0.331,-0.263,-0.502,,,1
radar_s004,2630,breath_rate,,,,,,17.000,,1
radar_s004,2631,text,,,,,,,,1
radar_s004,2687,phase,,,-0.115,-0.294,-0.461,,,1
radar_s004,2723,target_range,,34.440,,,,,,1
radar_s004,2724,human_status,1,,,,,,,1
radar_s004,2725,track_position,,,,,,,,1
radar_s004,2730,phase,,,0.015,-0.322,-0.253,,,1
radar_s004,2730,breath_rate,,,,,,16.000,,1
radar_s004,2732,text,,,,,,,,1
radar_s004,2789,phase,,,0.116,-0.347,0.056,,,1
radar_s004,2824,target_range,,34.440,,,,,,1
radar_s004,2824,human_status,1,,,,,,,1
radar_s004,2826,track_position,,,,,,,,1
radar_s004,2831,phase,,,0.330,-0.369,0.353,,,1
radar_s004,2831,breath_rate,,,,,,16.000,,1
radar_s004,2833,text,,,,,,,,1
radar_s004,2834,heart_rate,,,,,,,112.000,1
radar_s004,2837,text,,,,,,,,1
radar_s004,2893,phase,,,0.499,-0.388,0.530,,,1
radar_s004,2930,target_range,,34.440,,,,,,1
radar_s004,2930,human_status,1,,,,,,,1
radar_s004,2931,track_position,,,,,,,,1
radar_s004,2933,phase,,,0.875,-0.402,0.525,,,1
radar_s004,2935,breath_rate,,,,,,15.000,,1
radar_s004,2939,text,,,,,,,,1
radar_s004,2994,phase,,,0.603,-0.412,0.349,,,1
radar_s004,3030,target_range,,34.440,,,,,,1
radar_s004,3031,human_status,1,,,,,,,1
radar_s004,3032,track_position,,,,,,,,1
radar_s004,3034,phase,,,0.066,-0.417,0.076,,,1
radar_s004,3036,breath_rate,,,,,,14.000,,1
radar_s004,3040,text,,,,,,,,1
radar_s004,3095,phase,,,-0.120,-0.417,-0.188,,,1
radar_s004,3131,target_range,,34.440,,,,,,1
radar_s004,3132,human_status,1,,,,,,,1
radar_s004,3133,track_position,,,,,,,,1
radar_s004,3136,phase,,,-0.598,-0.411,-0.359,,,1
radar_s004,3137,breath_rate,,,,,,13.000,,1
radar_s004,3140,text,,,,,,,,1
radar_s004,3196,phase,,,-0.390,-0.400,-0.398,,,1
radar_s004,3232,target_range,,34.440,,,,,,1
radar_s004,3233,human_status,1,,,,,,,1
radar_s004,3234,track_position,,,,,,,,1
radar_s004,3237,phase,,,-0.261,-0.384,-0.326,,,1
radar_s004,3240,breath_rate,,,,,,13.000,,1
radar_s004,3241,text,,,,,,,,1
radar_s004,3297,phase,,,-0.211,-0.364,-0.198,,,1
radar_s004,3333,target_range,,34.440,,,,,,1
radar_s004,3334,human_status,1,,,,,,,1
radar_s004,3335,track_position,,,,,,,,1
radar_s004,3340,phase,,,-0.041,-0.340,-0.073,,,1
radar_s004,3340,breath_rate,,,,,,12.000,,1
radar_s004,3342,text,,,,,,,,1
radar_s004,3343,heart_rate,,,,,,,113.000,1
radar_s004,3346,text,,,,,,,,1
radar_s004,3402,phase,,,-0.001,-0.313,0.019,,,1
radar_s004,3441,target_range,,34.440,,,,,,1
radar_s004,3441,human_status,1,,,,,,,1
radar_s004,3442,track_position,,,,,,,,1
radar_s004,3443,phase,,,0.005,-0.284,0.082,,,1
radar_s004,3444,breath_rate,,,,,,11.000,,1
radar_s004,3447,text,,,,,,,,1
radar_s004,3503,phase,,,0.081,-0.254,0.141,,,1
radar_s004,3540,target_range,,34.440,,,,,,1
radar_s004,3540,human_status,1,,,,,,,1
radar_s004,3541,track_position,,,,,,,,1
radar_s004,3544,phase,,,0.041,-0.223,0.215,,,1
radar_s004,3545,breath_rate,,,,,,11.000,,1
radar_s004,3550,text,,,,,,,,1
radar_s004,3604,phase,,,-0.010,-0.192,0.291,,,1
radar_s004,3640,target_range,,34.440,,,,,,1
radar_s004,3641,human_status,1,,,,,,,1
radar_s004,3642,track_position,,,,,,,,1
radar_s004,3644,phase,,,-0.199,-0.162,0.331,,,1
radar_s004,3646,breath_rate,,,,,,10.000,,1
radar_s004,3651,text,,,,,,,,1
radar_s004,3705,phase,,,0.013,-0.132,0.286,,,1
radar_s004,3741,target_range,,34.440,,,,,,1
radar_s004,3742,human_status,1,,,,,,,1
radar_s004,3743,track_position,,,,,,,,1
radar_s004,3745,phase,,,0.169,-0.104,0.135,,,1
radar_s004,3746,breath_rate,,,,,,10.000,,1
radar_s004,3750,text,,,,,,,,1
radar_s004,3807,phase,,,0.020,-0.079,-0.096,,,1
radar_s004,3842,target_range,,34.440,,,,,,1
radar_s004,3843,human_status,1,,,,,,,1
radar_s004,3844,track_position,,,,,,,,1
radar_s004,3847,phase,,,-0.094,-0.055,-0.332,,,1
radar_s004,3850,breath_rate,,,,,,9.000,,1
radar_s004,3851,text,,,,,,,,1
radar_s004,3852,heart_rate,,,,,,,112.000,1
radar_s004,3855,text,,,,,,,,1
radar_s004,3912,phase,,,-0.022,-0.034,-0.479,,,1
radar_s004,3947,target_range,,34.440,,,,,,1
radar_s004,3950,human_status,1,,,,,,,1
radar_s004,3951,track_position,,,,,,,,1
radar_s004,3952,phase,,,0.034,-0.016,-0.472,,,1
radar_s004,3953,breath_rate,,,,,,9.000,,1
radar_s004,3956,text,,,,,,,,1
radar_s004,4013,phase,,,0.038,0.000,-0.303,,,1
radar_s004,4050,target_range,,34.440,,,,,,1
radar_s004,4050,human_status,1,,,,,,,1
radar_s004,4051,track_position,,,,,,,,1
radar_s004,4053,phase,,,0.199,0.012,-0.032,,,1
radar_s004,4055,breath_rate,,,,,,8.000,,1
radar_s004,4059,text,,,,,,,,1
radar_s004,4115,phase,,,0.241,0.022,0.238,,,1
radar_s004,4151,target_range,,34.440,,,,,,1
radar_s004,4152,human_status,1,,,,,,,1
radar_s004,4152,track_position,,,,,,,,1
radar_s004,4155,phase,,,0.422,0.029,0.407,,,1
radar_s004,4156,breath_rate,,,,,,8.000,,1
radar_s004,4160,text,,,,,,,,1
radar_s004,4216,phase,,,0.329,0.034,0.421,,,1
radar_s004,4251,target_range,,34.440,,,,,,1
radar_s004,4252,human_status,1,,,,,,,1
radar_s004,4254,track_position,,,,,,,,1
radar_s004,4256,phase,,,0.260,0.037,0.291,,,1
radar_s004,4257,breath_rate,,,,,,8.000,,1
radar_s004,4260,text,,,,,,,,1
radar_s004,4320,phase,,,0.077,0.038,0.088,,,1
radar_s004,4352,target_range,,34.440,,,,,,1
radar_s004,4353,human_status,1,,,,,,,1
radar_s004,4355,track_position,,,,,,,,1
radar_s004,4359,phase,,,0.341,0.037,-0.103,,,1
radar_s004,4360,breath_rate,,,,,,7.000,,1
radar_s004,4361,text,,,,,,,,1
radar_s004,4362,heart_rate,,,,,,,111.000,1
radar_s004,4365,text,,,,,,,,1
radar_s004,4423,phase,,,0.195,0.036,-0.212,,,1
radar_s004,4460,target_range,,34.440,,,,,,1
radar_s004,4460,human_status,1,,,,,,,1
radar_s004,4461,track_position,,,,,,,,1
radar_s004,4463,phase,,,0.029,0.033,-0.223,,,1
radar_s004,4464,breath_rate,,,,,,7.000,,1
radar_s004,4467,text,,,,,,,,1
radar_s004,4524,phase,,,-0.024,0.031,-0.163,,,1
radar_s004,4560,target_range,,34.440,,,,,,1
radar_s004,4561,human_status,1,,,,,,,1
radar_s004,4562,track_position,,,,,,,,1
radar_s004,4565,phase,,,0.009,0.028,-0.084,,,1
radar_s004,4566,breath_rate,,,,,,6.000,,1
radar_s004,4571,text,,,,,,,,1
radar_s004,4626,phase,,,-0.365,0.025,-0.029,,,1
radar_s004,4662,target_range,,34.440,,,,,,1
radar_s004,4663,human_status,1,,,,,,,1
radar_s004,4664,track_position,,,,,,,,1
radar_s004,4667,phase,,,-0.966,0.022,-0.014,,,1
radar_s004,4670,breath_rate,,,,,,6.000,,1
radar_s004,4671,text,,,,,,,,1
radar_s004,4729,phase,,,-0.060,0.019,-0.020,,,1
radar_s004,4764,target_range,,34.440,,,,,,1
radar_s004,4765,human_status,1,,,,,,,1
radar_s004,4769,track_position,,,,,,,,1
radar_s004,4770,phase,,,0.298,0.016,-0.018,,,1
radar_s004,4771,breath_rate,,,,,,6.000,,1
radar_s004,4773,text,,,,,,,,1
radar_s004,4831,phase,,,0.162,0.013,0.013,,,1
radar_s004,4866,target_range,,34.440,,,,,,1
radar_s004,4867,human_status,1,,,,,,,1
radar_s004,4870,track_position,,,,,,,,1
radar_s004,4871,phase,,,0.129,0.009,0.071,,,1
radar_s004,4872,breath_rate,,,,,,6.000,,1
radar_s004,4875,text,,,,,,,,1
radar_s004,4876,heart_rate,,,,,,,109.000,1
radar_s004,4880,text,,,,,,,,1
radar_s004,4936,phase,,,-0.054,0.005,0.132,,,1
radar_s004,4972,target_range,,34.440,,,,,,1
radar_s004,4973,human_status,1,,,,,,,1
radar_s004,4974,track_position,,,,,,,,1
radar_s004,4976,phase,,,0.191,0.000,0.165,,,1
radar_s004,4981,breath_rate,,,,,,5.000,,1
radar_s004,4981,text,,,,,,,,1
radar_s004,5039,phase,,,0.087,-0.005,0.151,,,1
radar_s004,5073,target_range,,34.440,,,,,,1
radar_s004,5074,human_status,1,,,,,,,1
radar_s004,5075,track_position,,,,,,,,1
radar_s004,5079,phase,,,-0.363,-0.010,0.092,,,1
radar_s004,5080,breath_rate,,,,,,5.000,,1
radar_s004,5082,text,,,,,,,,1
radar_s004,5140,phase,,,-0.088,-0.015,0.008,,,1
radar_s004,5174,target_range,,34.440,,,,,,1
radar_s004,5175,human_status,1,,,,,,,1
radar_s004,5179,track_position,,,,,,,,1
radar_s004,5180,phase,,,-0.065,-0.021,-0.078,,,1
radar_s004,5181,breath_rate,,,,,,5.000,,1
radar_s004,5183,text,,,,,,,,1
radar_s004,5240,phase,,,-0.048,-0.026,-0.143,,,1
radar_s004,5276,target_range,,34.440,,,,,,1
radar_s004,5277,human_status,1,,,,,,,1
radar_s004,5280,track_position,,,,,,,,1
radar_s004,5281,phase,,,-0.149,-0.031,-0.175,,,1
radar_s004,5282,breath_rate,,,,,,5.000,,1
radar_s004,5285,text,,,,,,,,1
radar_s004,5342,phase,,,-0.027,-0.037,-0.168,,,1
radar_s004,5377,target_range,,34.440,,,,,,1
radar_s004,5380,human_status,1,,,,,,,1
radar_s004,5381,track_position,,,,,,,,1
radar_s004,5382,phase,,,-0.049,-0.042,-0.123,,,1
radar_s004,5383,breath_rate,,,,,,4.000,,1
radar_s004,5386,text,,,,,,,,1
radar_s004,5387,heart_rate,,,,,,,108.000,1
radar_s004,5390,text,,,,,,,,1
radar_s004,5447,phase,,,0.073,-0.047,-0.042,,,1
radar_s004,5483,target_range,,34.440,,,,,,1
radar_s004,5484,human_status,1,,,,,,,1
radar_s004,5485,track_position,,,,,,,,1
radar_s004,5489,phase,,,0.025,-0.051,0.059,,,1
radar_s004,5490,breath_rate,,,,,,4.000,,1
radar_s004,5492,text,,,,,,,,1
radar_s004,5551,phase,,,-0.088,-0.056,0.158,,,1
radar_s004,5586,target_range,,34.440,,,,,,1
radar_s004,5587,human_status,1,,,,,,,1
radar_s004,5590,track_position,,,,,,,,1
radar_s004,5591,phase,,,1.016,-0.059,0.223,,,1
radar_s004,5592,breath_rate,,,,,,4.000,,1
radar_s004,5595,text,,,,,,,,1
radar_s004,5653,phase,,,0.531,-0.062,0.226,,,1
radar_s004,5690,target_range,,34.440,,,,,,1
radar_s004,5690,human_status,1,,,,,,,1
radar_s004,5691,track_position,,,,,,,,1
radar_s004,5693,phase,,,0.225,-0.065,0.157,,,1
radar_s004,5694,breath_rate,,,,,,4.000,,1
radar_s004,5697,text,,,,,,,,1
radar_s004,5754,phase,,,0.131,-0.066,0.031,,,1
radar_s004,5790,target_range,,34.440,,,,,,1
radar_s004,5791,human_status,1,,,,,,,1
radar_s004,5792,track_position,,,,,,,,1
radar_s004,5794,phase,,,0.248,-0.066,-0.112,,,1
radar_s004,5795,breath_rate,,,,,,4.000,,1
radar_s004,5800,text,,,,,,,,1
radar_s004,5855,phase,,,0.089,-0.064,-0.224,,,1
radar_s004,5890,target_range,,34.440,,,,,,1
radar_s004,5891,human_status,1,,,,,,,1
radar_s004,5893,track_position,,,,,,,,1
radar_s004,5895,phase,,,0.200,-0.061,-0.267,,,1
radar_s004,5896,breath_rate,,,,,,3.000,,1
radar_s004,5901,text,,,,,,,,1
radar_s004,5901,heart_rate,,,,,,,107.000,1
radar_s004,5903,text,,,,,,,,1
radar_s004,5960,phase,,,0.097,-0.055,-0.232,,,1
radar_s004,5996,target_range,,34.440,,,,,,1
radar_s004,5997,human_status,1,,,,,,,1
radar_s004,6000,track_position,,,,,,,,1
radar_s004,6001,phase,,,0.032,-0.049,-0.139,,,1
radar_s004,6002,breath_rate,,,,,,3.000,,1
radar_s004,6005,text,,,,,,,,1
radar_s004,6062,phase,,,-0.105,-0.040,-0.027,,,1
radar_s004,6099,target_range,,34.440,,,,,,1
radar_s004,6100,human_status,1,,,,,,,1
radar_s004,6100,track_position,,,,,,,,1
radar_s004,6102,phase,,,-0.077,-0.031,0.069,,,1
radar_s004,6103,breath_rate,,,,,,3.000,,1
radar_s004,6106,text,,,,,,,,1
radar_s004,6162,phase,,,-0.080,-0.020,0.131,,,1
radar_s004,6201,target_range,,34.440,,,,,,1
radar_s004,6201,human_status,1,,,,,,,1
radar_s004,6202,track_position,,,,,,,,1
radar_s004,6203,phase,,,-0.273,-0.009,0.160,,,1
radar_s004,6204,breath_rate,,,,,,3.000,,1
radar_s004,6207,text,,,,,,,,1
radar_s004,6263,phase,,,-0.185,0.003,0.169,,,1
radar_s004,6300,target_range,,34.440,,,,,,1
radar_s004,6300,human_status,1,,,,,,,1
radar_s004,6301,track_position,,,,,,,,1
radar_s004,6303,phase,,,0.158,0.014,0.167,,,1
radar_s004,6305,breath_rate,,,,,,3.000,,1
radar_s004,6309,text,,,,,,,,1
radar_s004,6364,phase,,,0.023,0.025,0.153,,,1
radar_s004,6400,target_range,,34.440,,,,,,1
radar_s004,6401,human_status,1,,,,,,,1
radar_s004,6402,track_position,,,,,,,,1
radar_s004,6404,phase,,,-0.170,0.035,0.117,,,1
radar_s004,6405,breath_rate,,,,,,3.000,,1
radar_s004,6410,text,,,,,,,,1
radar_s004,6410,heart_rate,,,,,,,106.000,1
radar_s004,6412,text,,,,,,,,1
radar_s004,6471,phase,,,-0.336,0.044,0.051,,,1
radar_s004,6504,target_range,,34.440,,,,,,1
radar_s004,6505,human_status,1,,,,,,,1
radar_s004,6510,track_position,,,,,,,,1
radar_s004,6510,phase,,,-0.139,0.052,-0.041,,,1
radar_s004,6511,breath_rate,,,,,,3.000,,1
radar_s004,6513,text,,,,,,,,1
radar_s004,6571,phase,,,0.198,0.058,-0.135,,,1
radar_s004,6605,target_range,,34.440,,,,,,1
radar_s004,6606,human_status,1,,,,,,,1
radar_s004,6610,track_position,,,,,,,,1
radar_s004,6611,phase,,,-0.005,0.062,-0.203,,,1
radar_s004,6612,breath_rate,,,,,,4.000,,1
radar_s004,6614,text,,,,,,,,1
radar_s004,6671,phase,,,-0.125,0.064,-0.222,,,1
radar_s004,6706,target_range,,34.440,,,,,,1
radar_s004,6707,human_status,1,,,,,,,1
radar_s004,6710,track_position,,,,,,,,1
radar_s004,6711,phase,,,0.069,0.065,-0.185,,,1
radar_s004,6712,breath_rate,,,,,,4.000,,1
radar_s004,6715,text,,,,,,,,1
radar_s004,6772,phase,,,0.117,0.063,-0.109,,,1
radar_s004,6809,target_range,,34.440,,,,,,1
radar_s004,6810,human_status,1,,,,,,,1
radar_s004,6810,track_position,,,,,,,,1
radar_s004,6812,phase,,,0.003,0.060,-0.019,,,1
radar_s004,6813,breath_rate,,,,,,5.000,,1
radar_s004,6816,text,,,,,,,,1
radar_s004,6872,phase,,,-0.032,0.055,0.057,,,1
radar_s004,6911,target_range,,34.440,,,,,,1
radar_s004,6911,human_status,1,,,,,,,1
radar_s004,6912,track_position,,,,,,,,1
radar_s004,6913,phase,,,-0.089,0.049,0.104,,,1
radar_s004,6914,breath_rate,,,,,,6.000,,1
radar_s004,6917,text,,,,,,,,1
radar_s004,6920,heart_rate,,,,,,,105.000,1
radar_s004,6921,text,,,,,,,,1
radar_s004,6980,phase,,,-0.152,0.042,0.119,,,1
radar_s004,7013,target_range,,34.440,,,,,,1
radar_s004,7014,human_status,1,,,,,,,1
radar_s004,7016,track_position,,,,,,,,1
radar_s004,7020,phase,,,-0.134,0.035,0.112,,,1
radar_s004,7021,breath_rate,,,,,,6.000,,1
radar_s004,7022,text,,,,,,,,1
radar_s004,7080,phase,,,-0.241,0.026,0.092,,,1
radar_s004,7114,target_range,,34.440,,,,,,1
radar_s004,7115,human_status,1,,,,,,,1
radar_s004,7116,track_position,,,,,,,,1
radar_s004,7120,phase,,,-0.231,0.018,0.069,,,1
radar_s004,7121,breath_rate,,,,,,7.000,,1
radar_s004,7123,text,,,,,,,,1
radar_s004,7179,phase,,,-0.160,0.009,0.046,,,1
radar_s004,7215,target_range,,34.440,,,,,,1
radar_s004,7216,human_status,1,,,,,,,1
radar_s004,7217,track_position,,,,,,,,1
radar_s004,7220,phase,,,-0.099,0.000,0.023,,,1
radar_s004,7221,breath_rate,,,,,,8.000,,1
radar_s004,7224,text,,,,,,,,1
radar_s004,7280,phase,,,0.076,-0.008,-0.001,,,1
radar_s004,7316,target_range,,34.440,,,,,,1
radar_s004,7317,human_status,1,,,,,,,1
radar_s004,7320,track_position,,,,,,,,1
radar_s004,7320,phase,,,0.104,-0.016,-0.022,,,1
radar_s004,7322,breath_rate,,,,,,9.000,,1
radar_s004,7324,text,,,,,,,,1
radar_s004,7381,phase,,,0.048,-0.024,-0.038,,,1
radar_s004,7416,target_range,,34.440,,,,,,1
radar_s004,7417,human_status,1,,,,,,,1
radar_s004,7420,track_position,,,,,,,,1
radar_s004,7421,phase,,,-0.011,-0.031,-0.046,,,1
radar_s004,7422,breath_rate,,,,,,9.000,,1
radar_s004,7425,text,,,,,,,,1
radar_s004,7426,heart_rate,,,,,,,103.000,1
radar_s004,7430,text,,,,,,,,1
radar_s004,7486,phase,,,-0.255,-0.037,-0.048,,,1
radar_s004,7522,target_range,,34.440,,,,,,1
radar_s004,7523,human_status,1,,,,,,,1
radar_s004,7524,track_position,,,,,,,,1
