session_id,t_ms,frame_id,radar_type,frame_len,data_len,frame_hex
radar_s002,0,27139,0x0a38,10,1,016A0300010A38A402FD
radar_s002,0,27140,0x0a18,11,2,016A0400020A18800200FD
radar_s002,0,27141,0x0a16,17,8,016A0500080A1685010000008FC20942F8
radar_s002,1,27142,0x0f09,11,2,016A0600020F09960100FE
radar_s002,3,27143,0x0a17,17,8,016A0700080A17865A45913D049FC43E2D
radar_s002,5,27144,0x0a13,21,12,016A08000C0A1389804226BE082AC5BD1CFD88BE28
radar_s002,6,27145,0x0a14,13,4,016A0900040A14870000C0407F
radar_s002,9,27146,0x0100,32,23,016A0A00170100886272656174682072617465203D20362E30303030303020D0
radar_s002,42,27147,0x0a38,10,1,016A0B00010A38AC02FD
radar_s002,66,27148,0x0a13,21,12,016A0C000C0A138D003EECBD48E9BABDF0D9A83C8B
radar_s002,99,27149,0x0a38,10,1,016A0D00010A38AA02FD
radar_s002,100,27150,0x0a18,11,2,016A0E00020A188A0200FD
radar_s002,101,27151,0x0a16,17,8,016A0F00080A168F010000008FC20942F8
radar_s002,102,27152,0x0f09,11,2,016A1000020F09800100FE
radar_s002,104,27153,0x0a17,17,8,016A1100080A17905A45913D049FC43E2D
radar_s002,109,27154,0x0a13,21,12,016A12000C0A1393389989BE285EACBD9CF3953ECA
radar_s002,109,27155,0x0a14,13,4,016A1300040A149D0000A0401F
radar_s002,110,27156,0x0100,32,23,016A1400170100966272656174682072617465203D20352E30303030303020D3
radar_s002,143,27157,0x0a38,10,1,016A1500010A38B202FD
radar_s002,170,27158,0x0a13,21,12,016A16000C0A1397C0B1363DC0C499BD0C33E33E47
radar_s002,200,27159,0x0a38,10,1,016A1700010A38B002FD
radar_s002,200,27160,0x0a18,11,2,016A1800020A189C0200FD
radar_s002,202,27161,0x0a16,17,8,016A1900080A1699010000008FC20942F8
radar_s002,203,27162,0x0f09,11,2,016A1A00020F098A0100FE
radar_s002,204,27163,0x0a17,17,8,016A1B00080A179A5A45913D049FC43E2D
