session_id,t_ms,type,human_present,range_cm,total_phase,breath_phase,heart_phase,breath_rate,heart_rate,quality_flag
session_0001,0,0x0a38,,,,,,,,1
session_0001,802,0x0a38,,,,,,,,0
session_0001,1627,0x0a38,,,,,,,,0
session_0001,2431,0x0a38,,,,,,,,0
session_0001,3249,0x0a38,,,,,,,,0
session_0001,4065,0x0a38,,,,,,,,0
session_0001,4890,0x0a38,,,,,,,,0
session_0001,5714,0x0a38,,,,,,,,0
session_0001,6541,0x0a38,,,,,,,,0
session_0001,7359,0x0a38,,,,,,,,0
session_0001,8195,0x0a38,,,,,,,,0
session_0001,9028,0x0a38,,,,,,,,0
session_0001,9852,0x0a38,,,,,,,,0
session_0001,10668,0x0a38,,,,,,,,0
session_0001,11469,0x0a38,,,,,,,,0
session_0001,12285,0x0a38,,,,,,,,0
session_0001,13088,0x0a38,,,,,,,,0
session_0001,13915,0x0a38,,,,,,,,0
session_0001,14738,phase,,,0.000,0.000,0.000,,,0
session_0001,15554,track_position,,,0.000,0.000,0.000,,,0
session_0001,16375,0x0a38,,,0.000,0.000,0.000,,,0
session_0001,17179,0x0a38,,,0.000,0.000,0.000,,,0
session_0001,18005,0x0a38,,,0.000,0.000,0.000,,,0
session_0001,18811,0x0a38,,,0.000,0.000,0.000,,,0
session_0001,19613,human_status,0,,0.000,0.000,0.000,,,0
session_0001,20417,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,21244,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,22077,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,22888,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,23705,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,24528,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,25367,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,26179,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,26995,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,27841,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,28651,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,29492,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,30301,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,31109,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,31921,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,32753,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,33561,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,34378,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,35216,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,36027,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,36834,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,37656,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,38469,0x0a38,0,,0.000,0.000,0.000,,,0
session_0001,39287,0x0a38,0,,0.000,0.000,0.000,,,0
